uniqid_huc10,NWALT82_11_huc10,NWALT82_12_huc10,NWALT82_21_huc10,NWALT82_22_huc10,NWALT82_23_huc10,NWALT82_24_huc10,NWALT82_25_huc10,NWALT82_26_huc10,NWALT82_27_huc10,NWALT82_31_huc10,NWALT82_32_huc10,NWALT82_33_huc10,NWALT82_41_huc10,NWALT82_43_huc10,NWALT82_44_huc10,NWALT82_45_huc10,NWALT82_46_huc10,NWALT82_50_huc10,NWALT82_60_huc10,NWALT82_9999_huc10
12820,0.09,0.00,1.77,0.13,0.17,0.14,0.00,0.12,1.70,0.00,0.24,0.03,0.58,13.33,15.37,0.47,0.56,65.30,0.00,0.00
12821,1.67,0.00,1.38,0.66,0.33,0.38,0.39,0.94,1.32,0.42,7.01,0.52,1.66,3.67,10.64,0.16,0.03,68.81,0.00,0.00
12822,0.83,0.11,0.71,0.48,0.05,0.03,0.06,0.60,1.21,0.01,0.47,0.00,0.00,14.07,16.22,0.55,0.02,64.58,0.00,0.00
12823,2.47,2.74,0.49,0.08,0.01,0.06,0.00,0.25,0.95,0.00,1.20,0.00,0.01,32.84,18.51,0.43,2.10,37.76,0.09,0.00
12824,0.22,1.19,0.83,0.10,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.43,11.42,1.06,1.07,83.36,0.00,0.00
12825,0.25,1.06,0.56,0.17,0.12,0.32,0.01,0.60,1.07,0.00,0.19,0.00,0.05,35.37,37.13,0.47,0.02,22.61,0.00,0.00
12826,2.57,0.38,1.80,0.59,0.31,0.07,0.13,0.98,1.23,0.02,10.35,0.00,0.05,2.94,8.71,0.24,0.02,68.94,0.70,0.00
12827,6.12,4.41,2.36,2.73,1.53,1.86,1.40,17.11,0.83,7.12,25.84,0.27,0.67,0.71,0.50,0.00,0.01,25.98,0.54,0.00
12828,0.95,0.00,0.68,0.35,0.12,0.28,0.52,1.90,1.55,0.14,2.69,0.01,0.99,5.24,15.50,0.76,0.89,67.43,0.00,0.00
12829,14.15,59.45,0.13,0.26,0.15,0.02,0.01,0.32,0.44,0.00,0.26,0.00,0.00,11.15,0.94,0.03,0.02,12.45,0.24,0.00
12830,0.47,0.05,0.64,0.26,0.21,0.12,0.18,0.70,1.06,0.01,1.27,0.00,0.04,9.67,10.71,1.09,0.83,72.69,0.00,0.00
12831,1.03,3.18,2.13,2.29,0.38,0.67,1.11,4.31,1.88,0.41,14.60,0.04,0.00,12.62,21.65,0.30,0.02,33.40,0.00,0.00
12832,1.89,1.89,0.85,0.18,0.04,0.22,0.18,0.35,0.65,0.03,2.29,0.00,0.02,16.03,27.62,0.73,0.31,46.66,0.04,0.00
12833,0.06,0.00,0.19,0.01,0.00,0.00,0.00,0.05,0.74,0.00,0.01,0.00,0.07,0.63,13.93,1.84,0.18,82.28,0.00,0.00
12834,0.86,2.09,0.87,0.43,0.09,0.28,0.00,2.83,1.13,0.44,27.72,0.00,0.22,0.42,4.94,0.16,0.01,57.51,0.00,0.00
12835,2.26,1.43,1.79,1.14,0.58,0.30,1.18,5.00,1.35,2.63,17.41,0.03,0.03,0.67,9.52,0.63,0.03,53.93,0.12,0.00
12836,0.22,0.00,0.10,0.07,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,9.18,14.30,0.31,0.00,75.07,0.00,0.00
12837,3.90,26.83,1.02,0.26,0.21,0.03,0.00,0.37,1.13,0.00,0.40,0.03,0.00,25.69,12.08,0.01,0.13,26.26,1.67,0.00
12838,1.17,3.66,0.05,0.03,0.02,0.10,0.00,0.03,1.06,0.00,0.27,0.00,0.02,21.60,10.30,0.41,3.41,56.86,1.01,0.00
12839,2.13,0.00,2.07,2.26,0.85,2.69,3.47,15.98,1.01,15.27,21.11,0.00,0.26,2.22,19.20,0.36,0.07,11.04,0.00,0.00
12840,0.46,0.38,2.06,0.52,0.08,0.23,0.08,0.48,1.11,0.01,0.74,0.04,0.17,8.28,36.10,0.48,0.48,48.29,0.00,0.00
12841,4.42,2.70,1.27,0.14,0.05,0.08,0.00,0.66,0.81,0.00,8.35,0.01,0.05,0.19,1.68,0.06,0.01,79.53,0.00,0.00
12842,0.53,0.22,0.89,0.80,0.09,0.03,0.00,0.42,1.86,0.00,0.15,0.09,0.00,3.97,43.91,2.21,0.07,44.74,0.00,0.00
12843,3.66,3.18,2.95,2.44,1.08,1.16,1.39,10.37,1.11,13.18,24.93,0.05,0.19,1.19,5.23,0.26,0.12,26.53,0.97,0.00
12844,0.69,2.32,1.41,0.94,0.13,0.14,0.20,7.19,1.16,5.88,9.51,0.00,0.09,2.84,23.06,0.35,0.00,44.10,0.00,0.00
12845,0.03,0.00,0.73,0.07,0.13,0.00,0.00,0.02,0.83,0.00,0.05,0.01,0.33,2.90,21.21,0.72,0.15,72.83,0.00,0.00
12846,0.09,0.01,0.75,0.09,0.01,0.01,0.00,0.06,0.17,0.00,0.13,0.00,0.00,1.57,8.46,0.11,0.01,88.52,0.00,0.00
12847,1.90,15.90,1.63,1.00,0.30,0.23,0.00,2.41,1.97,0.00,1.01,0.04,0.01,40.00,8.03,0.02,0.06,25.08,0.41,0.00
12848,0.53,0.49,1.08,1.13,0.12,1.10,0.44,3.44,1.18,0.20,4.25,0.01,0.41,27.35,38.69,0.18,0.01,19.39,0.00,0.00
12849,0.63,0.44,4.14,7.08,0.86,3.01,13.73,8.39,0.64,4.30,7.79,0.01,0.67,10.86,19.24,0.44,0.03,17.74,0.00,0.00
12850,0.04,0.30,0.24,0.31,0.02,0.00,0.07,1.17,2.21,0.04,2.97,0.00,0.00,39.06,23.84,0.39,0.04,29.31,0.00,0.00
12851,0.15,0.01,0.48,0.03,0.06,0.00,0.00,0.01,0.93,0.00,0.07,0.07,0.48,1.20,4.71,0.68,0.11,91.01,0.00,0.00
12852,0.08,0.03,3.87,10.40,1.56,7.51,12.11,22.83,0.47,24.07,0.93,0.00,0.46,4.13,7.84,0.10,0.01,3.59,0.00,0.00
12853,1.10,12.95,3.77,1.16,0.41,0.59,0.53,4.75,1.44,4.33,5.41,0.14,0.01,8.49,3.48,0.36,0.06,51.02,0.00,0.00
12854,3.67,0.42,7.54,13.57,5.03,6.37,29.77,17.49,0.72,14.02,0.63,0.00,0.05,0.06,0.35,0.00,0.00,0.31,0.00,0.00
12855,0.31,0.14,0.49,0.07,0.00,0.00,0.00,0.12,0.45,0.00,0.57,0.00,0.00,17.94,15.33,0.23,0.01,64.35,0.00,0.00
12856,1.71,9.25,1.81,0.27,0.05,0.07,0.00,0.40,1.35,0.00,2.66,0.10,0.13,11.95,3.78,0.19,0.22,66.06,0.00,0.00
12857,0.46,1.86,0.94,0.24,0.24,0.30,0.00,0.00,1.09,0.00,0.00,0.00,0.07,6.11,7.88,0.91,0.22,79.67,0.00,0.00
12858,2.74,0.69,0.69,0.14,0.13,0.01,0.00,0.39,0.86,0.09,5.93,0.05,0.07,20.96,15.65,0.25,0.08,51.27,0.00,0.00
12859,1.54,0.00,2.24,0.73,0.30,0.10,0.00,1.94,2.41,0.00,1.72,0.19,0.00,2.11,39.63,2.18,0.03,44.89,0.00,0.00
12860,0.81,0.01,0.03,0.03,0.00,0.00,0.00,0.08,0.85,0.00,0.06,0.00,0.00,8.08,37.89,0.43,0.05,51.69,0.00,0.00
12861,0.06,0.18,0.54,0.58,0.14,0.09,0.00,2.41,1.38,0.04,10.46,0.01,0.00,26.37,33.50,0.74,0.07,23.43,0.00,0.00
12862,5.05,0.00,0.54,0.11,0.20,0.06,0.16,0.31,0.26,0.08,0.54,0.00,0.04,0.36,1.70,0.02,0.00,90.56,0.00,0.00
12863,0.70,0.01,0.33,0.15,0.16,0.00,0.00,0.90,0.71,0.00,2.86,0.00,0.39,1.14,2.20,0.32,0.01,90.12,0.00,0.00
12864,0.85,2.54,1.36,0.84,0.72,0.18,1.40,2.51,0.98,0.21,5.83,0.14,0.01,21.70,12.43,0.32,2.43,45.55,0.00,0.00
12865,0.26,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.31,0.08,0.16,0.55,0.02,98.16,0.29,0.00
12866,0.71,0.15,1.81,1.00,0.72,0.74,0.93,4.38,2.30,0.03,7.16,0.00,0.06,23.59,24.34,0.70,0.55,30.82,0.00,0.00
12867,1.29,0.27,0.75,0.14,0.03,0.20,0.03,0.24,0.42,0.06,0.97,0.01,0.04,9.61,34.04,1.16,1.10,49.63,0.00,0.00
12868,0.22,0.00,0.48,0.07,0.04,0.00,0.00,0.08,0.37,0.00,0.36,0.00,0.00,0.17,6.75,0.61,0.00,90.81,0.02,0.00
12869,1.17,0.00,1.87,0.36,0.19,0.04,0.00,0.40,0.91,0.00,0.52,0.12,0.07,0.28,11.21,0.91,0.00,75.29,6.66,0.00
12870,0.22,0.65,1.54,1.38,0.23,0.29,1.20,2.47,0.56,0.07,8.56,0.01,0.01,0.30,8.04,0.47,0.02,73.99,0.00,0.00
12871,0.35,2.56,0.83,0.08,0.04,0.11,0.00,0.31,0.67,0.00,1.00,0.00,0.04,13.78,22.94,1.16,0.17,55.98,0.00,0.00
12872,0.45,1.40,2.08,1.75,0.35,0.38,0.03,4.06,2.13,0.02,15.05,0.10,1.63,17.51,25.22,0.57,0.08,27.18,0.00,0.00
12873,0.05,0.00,0.68,0.07,0.05,0.01,0.00,0.03,0.51,0.00,0.02,0.00,0.00,0.56,17.38,2.44,0.00,78.21,0.00,0.00
12874,3.35,7.94,0.45,0.20,0.00,0.02,0.00,0.41,0.43,0.00,1.07,0.00,0.00,9.53,4.45,0.26,0.21,71.69,0.00,0.00
12875,0.32,0.01,0.42,0.06,0.01,0.01,0.00,0.08,0.23,0.00,0.11,0.00,1.11,0.17,4.50,1.15,0.01,71.82,19.98,0.00
12876,0.70,0.03,0.91,0.08,0.03,0.01,0.00,0.08,0.32,0.00,0.26,0.00,0.02,0.82,3.12,0.08,0.15,93.40,0.00,0.00
12877,0.96,0.06,0.18,0.06,0.00,0.01,0.00,0.30,0.37,0.00,11.15,0.00,0.00,5.30,24.51,0.61,0.03,56.39,0.07,0.00
12878,14.82,4.54,1.27,1.29,2.04,0.54,0.20,4.21,1.63,1.41,14.20,0.12,0.14,3.61,1.52,0.08,0.03,40.07,8.28,0.00
12879,0.31,0.26,0.98,0.37,0.05,0.01,0.00,0.02,1.80,0.00,0.01,0.00,0.00,2.06,33.30,1.62,0.08,48.29,10.85,0.00
12880,0.51,0.05,0.42,0.07,0.00,0.01,0.00,0.09,0.55,0.00,0.09,0.00,0.00,3.11,29.16,0.46,0.85,64.65,0.00,0.00
12881,16.63,0.16,0.61,0.15,0.05,0.03,0.00,0.24,2.00,0.00,0.79,0.00,0.01,3.20,6.19,1.33,0.20,68.43,0.00,0.00
12882,3.08,2.47,1.97,0.60,0.30,0.29,0.00,1.39,1.55,0.00,2.27,0.25,0.00,38.06,18.75,0.02,0.15,28.03,0.82,0.00
12883,4.96,0.00,1.75,0.42,0.83,0.12,0.39,0.92,1.10,0.11,3.45,0.08,0.02,2.20,6.53,0.58,0.25,76.29,0.00,0.00
12884,0.32,1.76,2.56,0.96,0.38,0.77,0.27,1.24,1.18,0.10,1.01,0.05,0.44,37.19,33.74,0.16,0.01,17.86,0.00,0.00
12885,0.79,0.00,0.37,0.09,0.02,0.05,0.00,0.18,0.86,0.00,0.11,0.02,0.02,9.91,14.43,0.36,0.27,72.52,0.00,0.00
12886,3.30,0.05,1.06,0.29,0.06,0.08,0.25,0.36,0.70,0.13,1.67,0.05,0.13,5.71,10.27,1.77,0.48,73.64,0.00,0.00
12887,0.28,0.00,0.99,0.15,0.07,0.10,0.02,0.41,0.41,0.02,0.83,0.04,0.01,2.81,27.09,0.10,0.03,66.63,0.00,0.00
12888,1.00,2.68,1.53,1.34,0.37,0.60,0.62,7.94,1.59,2.67,16.08,0.00,0.28,2.74,16.99,0.26,0.01,43.31,0.00,0.00
12889,1.30,4.28,0.92,0.13,0.00,0.00,0.00,0.00,0.96,0.00,0.02,0.00,0.00,17.34,8.78,0.19,0.24,65.83,0.00,0.00
12890,3.84,0.05,0.20,0.04,0.00,0.01,0.00,0.34,1.15,0.00,1.78,0.00,0.01,7.75,14.90,1.23,1.24,67.46,0.00,0.00
12891,0.53,0.04,0.23,0.03,0.03,0.00,0.06,0.07,0.15,0.01,0.07,0.00,0.00,1.20,2.89,0.04,0.00,94.64,0.00,0.00
12892,0.25,1.15,1.54,0.22,0.27,0.83,0.00,1.00,0.99,0.00,1.76,0.03,0.00,21.85,36.80,0.73,0.04,32.55,0.00,0.00
12893,0.92,10.48,1.39,2.40,2.63,0.97,3.59,10.13,1.08,7.52,13.83,0.13,3.19,2.10,0.94,0.00,0.01,36.49,2.19,0.00
12894,3.24,1.10,1.05,0.39,0.29,0.21,0.24,1.16,0.73,0.01,5.56,0.00,0.04,0.17,3.17,0.07,0.01,80.58,1.98,0.00
12895,0.37,0.06,1.33,0.17,0.01,0.00,0.00,0.01,0.76,0.00,0.01,0.00,0.00,0.69,29.04,1.86,0.02,44.67,21.00,0.00
12896,1.46,0.46,1.45,0.08,0.02,0.00,0.00,0.15,0.84,0.00,0.08,0.00,0.00,11.47,27.45,0.30,0.12,56.14,0.00,0.00
12897,0.87,0.01,1.17,0.51,0.22,0.04,0.09,0.88,1.05,0.01,1.69,0.04,0.62,2.78,8.74,1.25,0.01,80.01,0.00,0.00
12898,0.03,0.00,1.00,0.18,0.09,0.01,0.04,0.19,0.51,0.00,0.13,0.00,0.03,2.19,5.78,0.81,0.00,88.99,0.00,0.00
12899,2.13,0.16,0.56,0.07,0.01,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.63,9.99,0.69,0.18,85.28,0.00,0.00
12900,0.83,0.06,2.94,4.70,1.23,3.37,1.73,22.62,1.60,14.20,22.56,0.00,0.00,4.91,4.28,0.27,0.27,14.41,0.01,0.00
12901,3.36,4.19,1.50,0.73,0.26,0.64,0.29,2.23,1.48,0.37,17.06,0.02,0.08,1.32,4.75,0.36,0.02,61.33,0.00,0.00
12902,0.71,0.00,0.78,1.21,0.43,0.17,1.39,5.03,1.68,0.41,24.83,0.47,0.28,2.41,12.67,1.42,0.02,46.10,0.00,0.00
12903,0.70,1.81,0.53,0.09,0.01,0.04,0.00,0.02,0.71,0.00,0.37,0.00,0.00,1.05,5.55,0.13,0.02,88.77,0.20,0.00
12904,0.69,5.33,0.91,0.87,0.09,0.21,0.01,1.11,1.55,0.00,0.48,0.00,0.00,44.55,13.59,0.01,0.03,30.13,0.43,0.00
12905,0.30,0.00,0.42,0.11,0.04,0.01,0.00,0.21,1.20,0.00,0.74,0.00,0.39,1.25,20.63,0.92,0.78,72.99,0.00,0.00
12906,0.44,0.04,1.73,0.28,0.08,0.01,0.00,0.07,2.71,0.00,0.01,0.02,0.08,13.11,21.90,2.10,0.25,57.17,0.00,0.00
12907,2.94,5.45,0.19,0.07,0.02,0.13,0.00,0.15,0.18,0.00,0.26,0.00,0.00,1.66,5.28,0.20,0.07,83.40,0.00,0.00
12908,5.82,4.30,0.50,0.22,0.03,0.00,0.00,0.32,2.09,0.00,3.54,0.01,0.00,22.18,12.86,0.16,0.18,47.79,0.00,0.00
12909,0.81,1.05,2.18,2.13,1.34,1.30,2.62,9.70,0.97,3.57,22.62,0.00,0.03,17.16,16.19,0.48,0.72,17.12,0.00,0.00
12910,0.36,5.06,1.53,4.07,1.23,1.84,1.39,8.64,2.43,2.31,10.01,0.00,0.40,19.74,17.34,0.21,0.19,23.08,0.17,0.00
12911,1.31,5.55,1.50,0.52,0.11,0.11,0.23,1.98,1.34,0.05,15.56,0.01,0.08,3.59,12.64,0.75,0.04,54.63,0.00,0.00
12912,1.01,9.74,2.34,5.75,2.08,1.62,7.94,19.82,1.29,14.40,13.41,0.00,0.07,3.91,1.44,0.00,0.00,15.16,0.03,0.00
12913,0.63,0.03,0.89,0.11,0.05,0.01,0.00,0.04,0.69,0.00,0.57,0.06,0.21,3.59,12.18,1.81,0.02,79.12,0.00,0.00
12914,1.87,2.76,0.95,1.09,0.51,0.37,0.14,3.30,3.00,1.15,7.47,0.08,0.07,28.36,24.99,0.41,0.05,20.38,3.04,0.00
12915,0.29,0.48,1.05,1.16,0.07,0.39,0.31,1.07,0.99,2.45,5.98,0.01,0.09,11.22,26.30,0.30,0.08,47.74,0.00,0.00
12916,0.95,0.01,0.45,0.01,0.01,0.00,0.00,0.00,0.42,0.00,0.00,0.00,1.32,0.94,14.43,5.04,2.93,73.49,0.00,0.00
12917,0.26,0.72,2.93,3.91,0.48,2.67,2.01,8.08,3.90,8.84,7.05,0.06,0.53,10.79,12.17,0.92,0.18,34.50,0.00,0.00
12918,2.33,3.37,1.17,0.64,0.16,0.58,0.00,3.91,1.50,0.00,33.27,0.00,0.04,1.20,6.26,0.58,0.00,44.79,0.19,0.00
12919,0.61,0.10,0.10,0.01,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.11,0.18,0.00,0.00,98.73,0.00,0.00
12920,0.18,0.00,1.79,1.24,0.34,0.37,0.34,3.91,1.75,0.00,8.56,0.03,0.60,0.82,16.64,0.97,0.05,62.43,0.00,0.00
12921,1.55,2.34,0.00,24.05,0.61,6.57,31.58,1.15,1.92,13.15,1.07,6.65,0.00,0.01,0.11,0.00,0.00,6.63,2.62,0.00
12922,0.26,0.00,0.13,0.04,0.01,0.00,0.00,0.00,0.53,0.00,0.00,0.00,4.40,0.05,0.21,0.01,0.00,94.36,0.00,0.00
12923,1.53,2.13,1.36,0.75,0.05,0.49,0.37,3.07,1.31,0.78,9.67,0.00,0.11,4.01,12.77,0.24,0.00,61.37,0.00,0.00
12924,0.34,2.69,1.03,0.40,0.00,0.16,0.00,3.12,1.35,0.00,17.62,0.00,0.08,3.87,10.60,0.53,0.03,58.17,0.00,0.00
12925,2.11,6.69,1.36,0.86,0.36,0.20,0.00,2.65,5.17,0.02,6.45,0.09,0.29,17.92,8.03,0.26,0.04,44.68,2.81,0.00
12926,0.11,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.01,0.15,0.25,0.01,0.00,99.11,0.00,0.00
12927,0.36,0.00,0.33,0.36,0.41,0.05,0.00,1.23,1.05,0.00,1.32,0.30,0.88,8.16,19.75,0.19,0.01,65.61,0.00,0.00
12928,0.16,0.00,1.37,0.07,0.01,0.00,0.00,0.15,0.57,0.00,0.06,0.00,0.45,2.03,3.07,1.10,0.00,90.96,0.00,0.00
12929,0.71,0.26,1.83,0.65,0.21,0.26,0.10,0.64,0.92,0.01,0.59,0.03,0.24,39.03,38.66,0.13,0.01,15.71,0.00,0.00
12930,2.44,0.00,3.04,3.81,1.84,2.20,8.44,10.46,1.28,13.76,13.91,0.00,0.45,3.65,14.40,0.59,0.23,19.50,0.00,0.00
12931,5.68,4.35,1.60,0.67,0.24,0.14,0.16,3.44,1.21,0.05,22.08,0.06,0.07,0.46,3.32,0.29,0.11,53.53,2.55,0.00
12932,1.87,1.06,1.75,1.29,0.12,1.09,0.41,4.38,1.33,1.64,13.85,0.01,0.17,20.79,20.61,1.09,0.14,27.53,0.89,0.00
12933,0.19,0.02,7.65,14.33,6.63,6.14,31.62,20.84,0.84,7.23,0.14,0.00,0.00,1.92,1.36,0.00,0.00,0.12,0.97,0.00
12934,0.53,1.30,1.46,1.32,0.18,0.29,0.15,4.31,1.76,0.01,5.49,0.00,0.00,24.81,34.41,1.80,0.08,22.09,0.00,0.00
12935,0.18,0.00,0.77,0.39,0.02,0.01,1.02,0.81,1.32,0.30,3.68,0.00,0.00,1.14,16.37,2.54,1.10,70.35,0.00,0.00
12936,0.09,0.11,1.37,1.29,0.97,0.99,0.74,10.76,1.04,1.61,6.65,0.15,0.81,26.27,33.13,0.76,0.13,13.13,0.00,0.00
12937,0.51,1.66,5.61,7.02,1.68,2.37,8.35,40.25,1.12,23.44,1.98,0.02,0.79,1.83,0.93,0.00,0.00,1.02,1.44,0.00
12938,0.20,0.24,2.42,3.25,1.43,0.74,1.03,7.27,1.34,1.49,6.23,0.07,0.25,29.96,29.71,0.41,0.10,13.85,0.00,0.00
12939,0.17,0.00,2.14,1.74,0.74,0.61,0.88,9.85,0.65,5.74,24.69,0.00,0.48,5.94,31.93,0.56,0.02,13.85,0.00,0.00
12940,3.16,5.97,1.40,0.15,0.51,0.14,0.00,0.04,0.84,0.00,0.02,0.15,0.06,12.00,6.30,0.37,0.14,68.76,0.00,0.00
12941,0.16,0.05,0.77,0.24,0.04,0.04,0.00,0.22,0.48,0.00,0.74,0.00,0.01,8.05,18.74,0.34,0.11,70.00,0.00,0.00
12942,0.52,0.23,0.71,0.63,0.08,0.51,0.48,4.27,2.28,0.99,3.60,0.00,0.00,35.45,27.71,0.70,0.04,21.81,0.00,0.00
12943,1.22,6.32,4.52,7.91,2.46,3.08,7.53,12.20,1.50,5.99,3.81,0.00,0.00,19.53,11.30,0.12,0.02,12.47,0.00,0.00
12944,2.17,3.16,0.81,0.19,0.08,0.19,0.00,0.37,1.21,0.00,2.70,0.00,0.12,1.74,8.27,0.51,0.04,76.93,1.51,0.00
12945,0.21,0.02,0.80,0.25,0.02,0.01,0.00,0.20,0.89,0.00,0.13,0.01,0.29,1.39,23.89,1.13,0.03,70.61,0.11,0.00
12946,0.17,0.00,0.36,0.00,0.01,0.01,0.00,0.00,0.44,0.00,0.00,0.00,0.09,0.20,0.96,0.09,0.00,97.66,0.00,0.00
12947,1.11,0.32,0.74,0.08,0.02,0.12,0.00,0.00,1.14,0.00,0.00,0.02,0.24,18.09,14.27,0.30,0.03,63.52,0.00,0.00
12948,2.32,0.00,0.73,0.37,0.22,0.10,0.56,1.16,1.55,0.17,5.59,0.00,0.04,2.38,15.78,2.20,0.62,66.19,0.00,0.00
12949,0.64,1.46,7.65,12.90,4.11,6.82,20.75,12.42,1.03,17.48,2.42,0.01,0.10,2.45,5.10,0.13,0.01,4.55,0.00,0.00
12950,3.93,5.74,0.86,2.18,0.12,0.55,0.57,4.87,2.31,0.03,7.74,0.00,0.07,43.14,11.31,0.09,0.03,16.41,0.04,0.00
12951,2.67,9.56,2.07,2.82,0.23,1.25,0.31,18.91,0.78,14.39,23.86,0.00,0.24,0.42,4.80,0.06,0.08,17.54,0.00,0.00
12952,0.22,1.22,1.95,0.52,0.08,0.79,0.30,2.17,0.99,0.65,1.14,0.04,0.11,32.13,39.12,0.35,0.01,18.20,0.00,0.00
12953,0.07,0.00,0.82,0.51,0.07,0.00,0.00,0.51,1.47,0.00,1.26,0.01,0.13,2.16,40.58,2.00,0.00,50.40,0.00,0.00
12954,1.01,0.86,0.94,0.18,0.02,0.34,0.00,0.17,0.86,0.00,2.25,0.00,0.00,0.48,14.85,1.83,0.55,75.64,0.00,0.00
12955,13.80,6.00,0.50,0.17,0.03,1.92,0.21,0.89,0.34,0.02,21.11,0.03,0.06,1.46,4.22,0.06,0.01,49.16,0.01,0.00
12956,32.61,4.55,0.71,0.27,0.02,0.49,0.01,1.39,0.57,0.30,5.42,0.00,0.09,2.03,9.58,0.09,0.04,41.84,0.00,0.00
12957,0.03,0.00,0.41,0.01,0.04,0.00,0.00,0.08,0.61,0.00,0.03,0.00,0.11,0.81,13.74,1.47,0.09,82.58,0.00,0.00
12958,1.44,0.30,1.24,0.61,0.20,0.42,0.34,1.76,1.18,0.05,4.98,0.00,0.02,15.30,22.64,0.43,0.77,48.30,0.02,0.00
12959,1.06,0.38,0.21,0.03,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.00,1.45,17.83,0.16,0.02,78.34,0.00,0.00
12960,0.27,0.00,1.19,0.64,0.07,0.00,0.21,0.30,1.03,0.03,7.71,0.00,1.23,0.35,0.82,0.20,0.01,85.93,0.00,0.00
12961,0.78,6.02,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.54,0.01,0.00,92.58,0.00,0.00
12962,1.40,1.04,4.07,11.17,3.45,5.54,17.28,20.51,1.10,13.45,7.96,0.00,0.28,2.05,4.92,0.09,0.00,5.69,0.00,0.00
12963,0.28,0.00,0.97,0.69,0.38,0.23,1.42,3.50,1.25,0.19,8.57,0.14,0.46,7.96,34.09,0.68,0.04,39.16,0.00,0.00
12964,0.25,0.10,1.42,0.39,0.04,0.40,0.24,2.51,0.69,2.04,14.63,0.00,0.00,15.88,25.31,0.43,0.05,35.63,0.00,0.00
12965,2.23,1.05,0.73,0.11,0.07,0.00,0.00,0.27,1.20,0.00,0.16,0.01,0.06,3.39,18.62,1.99,0.32,69.77,0.00,0.00
12966,0.47,0.76,1.91,0.57,0.17,0.29,0.00,1.90,2.29,0.00,2.39,0.00,0.00,28.48,40.03,0.11,0.00,20.63,0.00,0.00
12967,0.69,0.00,2.60,2.57,0.94,1.06,1.47,5.18,2.51,0.12,4.45,0.12,0.02,3.24,55.23,2.43,0.02,17.35,0.00,0.00
12968,0.05,0.00,0.55,0.03,0.00,0.00,0.00,0.10,0.97,0.00,0.59,0.00,0.10,3.12,22.61,1.35,0.22,70.29,0.00,0.00
12969,0.60,0.36,0.91,0.43,0.15,0.22,0.63,0.56,0.69,0.08,1.10,0.01,0.02,16.53,37.77,0.71,0.04,39.18,0.00,0.00
12970,2.16,3.00,3.22,1.21,0.27,0.69,1.87,6.22,1.05,0.10,11.86,0.00,0.67,1.67,9.39,0.39,0.24,55.78,0.21,0.00
12971,0.06,0.00,0.56,0.06,0.01,0.01,0.00,0.00,0.61,0.00,0.00,0.00,0.00,1.68,16.06,0.75,0.00,79.51,0.69,0.00
12972,0.67,0.18,0.25,0.02,0.00,0.02,0.00,0.01,0.87,0.00,0.17,0.00,0.00,8.10,20.83,0.13,0.03,65.18,3.53,0.00
12973,0.28,0.03,0.53,0.06,0.01,0.01,0.00,0.04,0.57,0.00,0.16,0.00,0.40,0.82,1.96,0.77,0.03,94.33,0.00,0.00
12974,2.38,0.15,1.07,0.23,0.04,0.04,0.00,0.67,0.83,0.00,5.81,0.00,0.04,9.31,14.25,0.34,0.67,64.17,0.00,0.00
12975,0.09,0.00,1.45,0.22,0.18,0.03,0.00,0.03,0.43,0.00,0.13,0.01,0.00,0.42,3.50,0.74,0.00,92.64,0.13,0.00
12976,0.03,0.00,0.77,0.16,0.01,0.01,0.00,0.20,1.01,0.00,0.22,0.00,0.04,13.31,28.63,0.12,0.07,55.42,0.00,0.00
12977,0.53,0.17,0.64,0.20,0.03,0.01,0.00,0.38,0.67,0.00,0.29,0.00,0.00,7.15,9.66,0.13,0.26,79.89,0.00,0.00
12978,2.58,0.03,2.80,0.63,0.15,0.06,0.09,1.06,1.37,0.02,4.53,0.14,0.09,2.76,16.56,0.55,0.01,66.24,0.34,0.00
12979,4.90,3.55,0.06,0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.15,0.12,0.00,0.00,91.18,0.00,0.00
12980,0.61,0.06,0.51,0.14,0.02,0.01,0.00,0.04,0.36,0.00,1.03,0.00,0.42,0.41,9.35,0.18,0.00,86.56,0.31,0.00
12981,2.42,3.37,1.66,1.22,0.56,0.79,0.99,3.73,1.05,5.27,7.72,0.02,0.24,1.00,6.90,0.16,0.02,62.57,0.30,0.00
12982,0.30,0.02,1.04,0.69,0.25,0.04,0.08,1.45,3.10,0.01,2.39,0.01,0.10,16.57,25.23,2.06,0.12,46.55,0.00,0.00
12983,2.74,0.06,0.85,1.06,1.04,0.31,0.95,2.84,1.33,0.05,5.13,0.13,0.09,16.19,19.40,0.66,0.41,46.78,0.00,0.00
12984,3.48,35.94,0.75,0.30,0.07,0.00,0.00,0.57,1.03,0.00,0.63,0.00,0.00,15.51,9.56,0.01,0.10,29.71,2.34,0.00
