uniqid_eco4,NWALT92_11_eco4,NWALT92_12_eco4,NWALT92_21_eco4,NWALT92_22_eco4,NWALT92_23_eco4,NWALT92_24_eco4,NWALT92_25_eco4,NWALT92_26_eco4,NWALT92_27_eco4,NWALT92_31_eco4,NWALT92_32_eco4,NWALT92_33_eco4,NWALT92_41_eco4,NWALT92_43_eco4,NWALT92_44_eco4,NWALT92_45_eco4,NWALT92_46_eco4,NWALT92_50_eco4,NWALT92_60_eco4,NWALT92_9999_eco4
666,0.55,4.37,0.50,0.25,0.19,0.08,0.05,0.82,0.75,0.29,1.86,0.02,0.08,5.30,10.19,0.90,0.79,72.91,0.11,0.00
667,0.74,6.47,0.68,0.39,0.16,0.09,0.08,0.82,0.70,0.36,1.53,0.02,0.02,27.56,10.10,0.45,1.64,48.17,0.01,0.00
668,0.61,7.78,1.01,0.50,0.22,0.10,0.13,0.96,0.78,0.02,1.98,0.02,0.04,29.67,7.74,0.36,1.96,45.91,0.22,0.00
669,0.85,3.17,0.55,0.36,0.09,0.07,0.09,0.97,0.66,0.44,2.73,0.01,0.04,3.59,7.75,0.37,0.24,78.01,0.01,0.00
670,4.51,0.44,0.33,0.11,0.06,0.03,0.00,0.40,0.57,0.00,1.44,0.04,0.12,3.33,9.03,0.49,0.18,78.90,0.01,0.00
671,0.44,4.13,0.78,0.39,0.11,0.11,0.11,0.81,0.53,0.10,2.24,0.04,0.40,16.24,8.11,0.40,2.82,62.24,0.01,0.00
672,0.51,8.16,0.98,0.56,0.24,0.13,0.14,1.23,0.80,0.31,2.25,0.01,0.03,27.37,6.91,0.28,1.92,48.10,0.06,0.00
673,1.47,8.57,1.44,0.93,0.49,0.24,0.39,1.92,1.11,1.12,4.86,0.03,0.06,24.96,5.32,0.23,0.85,45.90,0.10,0.00
674,4.90,4.26,3.62,5.16,2.71,1.87,5.64,8.54,1.85,7.62,14.10,0.07,0.25,8.56,4.64,0.16,0.04,25.13,0.87,0.00
675,0.64,9.24,1.19,0.59,0.10,0.17,0.24,1.12,0.95,0.60,2.45,0.08,0.07,11.05,11.18,0.22,2.61,57.38,0.13,0.00
676,7.14,37.32,0.48,0.29,0.56,0.11,0.08,0.41,0.37,0.35,1.06,0.07,0.21,8.64,5.14,0.25,0.43,37.03,0.06,0.00
677,0.24,2.10,0.24,0.06,0.02,0.00,0.00,0.07,0.28,0.00,0.94,0.00,0.02,0.94,3.29,0.14,0.35,91.30,0.00,0.00
678,0.56,6.00,0.48,0.16,0.02,0.01,0.00,0.33,0.45,0.00,0.68,0.00,0.00,2.58,15.30,1.08,0.36,71.98,0.00,0.00
679,0.19,0.15,0.92,0.18,0.04,0.07,0.00,0.37,0.66,0.00,4.65,0.01,0.00,1.37,7.32,0.33,0.02,68.25,15.46,0.00
680,0.67,0.09,0.78,0.13,0.06,0.12,0.05,1.29,0.77,0.03,7.29,0.01,0.01,0.59,2.76,0.17,0.00,68.62,16.56,0.00
681,0.27,0.02,0.97,0.29,0.07,0.12,0.00,0.48,0.93,0.00,2.01,0.00,0.00,0.26,32.51,2.28,0.41,59.17,0.20,0.00
682,0.52,0.01,0.56,0.21,0.05,0.15,0.01,0.77,0.78,0.09,7.19,0.01,0.02,0.10,4.88,0.25,0.11,81.09,3.20,0.00
683,0.90,0.01,0.32,0.04,0.01,0.07,0.00,0.14,0.45,0.29,1.58,0.00,0.04,0.07,3.97,0.13,0.04,87.65,4.28,0.00
684,0.04,0.10,1.20,0.96,0.38,0.23,0.23,3.41,2.77,0.37,3.42,0.00,0.02,1.26,32.77,1.79,0.45,45.02,5.57,0.00
685,1.20,0.00,0.52,0.21,0.05,0.11,0.00,0.50,0.78,0.00,3.87,0.00,0.01,0.07,2.37,0.16,0.05,71.39,18.72,0.00
686,0.00,0.01,0.77,0.05,0.00,0.12,0.00,0.27,0.12,0.00,3.20,0.00,0.04,0.00,0.43,0.01,0.01,52.02,42.95,0.00
687,1.63,0.02,2.32,1.96,0.76,0.41,0.33,8.45,2.07,1.28,16.63,0.02,0.03,1.35,18.70,0.96,0.44,42.63,0.00,0.00
688,0.02,0.01,0.14,0.15,0.01,0.06,0.01,0.60,0.52,0.00,15.44,0.00,0.01,0.05,8.24,0.65,0.33,67.64,6.14,0.00
689,0.06,0.04,0.59,0.29,0.14,0.05,0.00,1.01,0.71,0.00,10.02,0.01,0.01,0.30,8.45,0.31,0.12,77.91,0.00,0.00
690,0.11,0.00,0.31,0.04,0.03,0.04,0.00,0.00,0.41,0.00,0.82,0.00,0.00,0.24,4.76,0.32,0.32,92.61,0.00,0.00
691,0.95,0.17,2.49,2.15,0.99,0.66,1.29,3.54,1.82,0.64,2.95,0.04,0.13,17.50,39.49,1.19,0.02,23.85,0.14,0.00
692,1.60,0.21,1.46,0.77,0.36,0.30,0.38,2.04,1.29,0.20,5.42,0.02,0.08,10.21,26.33,1.01,0.03,48.16,0.14,0.00
693,0.53,0.02,0.66,0.14,0.07,0.05,0.04,0.24,0.41,0.41,2.70,0.03,0.07,0.56,4.15,0.34,0.00,88.85,0.74,0.00
694,0.80,0.01,0.72,0.20,0.06,0.06,0.11,0.39,0.56,0.20,2.16,0.00,0.13,1.31,8.24,0.63,0.02,83.64,0.73,0.00
695,2.22,0.10,3.74,4.29,3.22,1.07,4.69,4.31,0.94,7.14,11.24,1.50,4.99,0.59,0.65,0.01,0.00,49.25,0.05,0.00
696,2.67,0.14,1.71,1.47,0.89,0.40,0.73,5.42,1.43,1.94,9.32,0.04,0.17,2.24,28.82,1.53,1.90,39.13,0.04,0.00
697,3.26,0.42,1.28,1.04,0.70,0.23,0.21,2.87,1.48,1.16,7.78,0.02,0.22,3.52,25.60,0.96,0.68,48.41,0.16,0.00
698,0.43,0.05,0.50,0.36,0.06,0.14,0.20,1.14,0.60,1.58,2.99,0.02,0.12,0.26,4.75,0.37,0.34,83.84,2.24,0.00
699,1.40,0.03,0.49,0.22,0.26,0.08,0.00,1.10,0.96,0.94,8.48,0.02,0.04,0.37,10.28,0.50,0.29,74.18,0.37,0.00
700,1.44,4.83,1.60,1.10,0.35,0.76,0.28,3.36,1.67,0.09,14.09,0.01,0.20,24.54,14.80,0.41,0.01,28.94,1.50,0.00
701,1.12,2.66,2.22,1.46,0.43,0.43,0.60,4.33,1.35,1.17,23.29,0.03,0.01,14.62,18.09,0.37,0.02,27.65,0.16,0.00
702,2.45,1.80,3.19,1.86,0.24,1.54,0.52,5.54,0.89,0.13,33.18,0.01,0.14,9.02,6.18,0.18,0.01,32.42,0.70,0.00
703,1.70,1.13,0.62,0.22,0.02,0.12,0.00,1.01,0.48,0.01,16.36,0.00,0.00,0.58,2.03,0.03,0.00,71.00,4.70,0.00
704,0.41,0.00,0.61,0.32,0.13,0.08,0.02,1.18,1.49,0.04,3.35,0.03,0.49,0.72,12.31,1.09,1.95,74.87,0.90,0.00
705,12.86,1.44,1.30,0.55,0.75,0.11,0.00,2.13,1.34,0.00,5.04,0.07,0.12,7.30,28.07,0.66,1.48,36.77,0.00,0.00
706,0.92,0.03,0.30,0.06,0.03,0.03,0.01,0.32,0.58,0.40,1.97,0.00,0.10,1.17,5.35,0.19,0.31,86.58,1.64,0.00
707,0.50,0.03,0.53,0.38,0.13,0.09,0.02,1.55,1.44,0.21,4.38,0.00,0.08,6.45,37.03,0.76,0.88,44.80,0.75,0.00
708,2.51,0.08,0.34,0.08,0.04,0.02,0.00,0.30,0.79,0.00,3.24,0.02,0.24,1.25,13.51,0.50,0.56,74.15,2.39,0.00
709,1.32,0.04,0.53,0.42,0.28,0.09,0.03,2.19,0.77,1.54,7.50,0.10,0.98,0.46,5.42,0.37,0.54,77.42,0.00,0.00
710,0.74,0.12,0.60,0.19,0.15,0.10,0.06,0.61,0.64,0.02,3.08,0.04,0.82,0.69,3.99,0.38,0.03,85.49,2.25,0.00
711,0.88,0.02,1.08,0.45,0.60,0.15,0.27,1.02,0.98,0.53,5.02,0.17,1.46,2.94,15.56,0.66,0.06,68.13,0.03,0.00
712,0.81,0.19,1.43,0.54,0.08,0.08,0.11,1.35,1.02,0.01,4.81,0.02,0.13,1.03,24.07,2.85,0.51,60.94,0.02,0.00
713,0.33,0.00,0.56,0.24,0.10,0.02,0.04,0.51,1.01,0.07,6.55,0.04,1.18,0.17,2.35,0.17,0.15,86.44,0.06,0.00
714,0.25,0.00,0.78,0.27,0.08,0.03,0.08,0.81,0.91,0.03,4.63,0.00,1.00,0.01,0.67,0.27,0.09,89.87,0.22,0.00
715,0.03,0.00,0.20,0.02,0.01,0.05,0.00,0.09,0.10,0.11,0.54,0.01,0.01,0.08,0.55,0.78,2.48,88.40,6.52,0.00
716,1.10,0.00,0.35,0.06,0.50,0.01,0.00,0.00,0.16,0.00,0.00,0.23,0.03,1.30,0.29,0.60,71.69,23.69,0.00,0.00
717,0.06,0.00,1.12,1.21,1.15,0.04,0.54,0.59,0.54,0.00,0.19,0.29,0.17,48.21,2.45,5.02,28.63,9.79,0.00,0.00
718,0.01,0.00,0.17,0.02,0.16,0.02,0.00,0.06,0.30,0.00,0.29,0.02,1.77,0.04,0.13,1.10,37.90,58.03,0.00,0.00
719,0.04,0.00,0.25,0.02,0.11,0.01,0.00,0.00,0.11,0.00,0.00,0.00,0.09,0.00,0.00,1.42,51.99,45.95,0.00,0.00
720,1.73,0.00,0.20,0.08,0.01,0.06,0.02,0.58,0.16,0.01,1.76,0.00,0.00,0.00,0.01,0.40,3.10,91.89,0.00,0.00
721,0.11,0.15,1.53,0.92,0.70,0.18,0.61,1.05,1.12,0.04,0.25,0.01,0.07,63.85,2.84,1.84,8.17,16.57,0.00,0.00
722,0.09,0.00,0.00,0.08,0.02,0.09,0.02,0.53,0.29,0.06,2.83,0.00,0.00,0.02,0.00,0.04,1.10,51.67,43.15,0.00
723,0.13,0.00,1.02,0.08,0.06,0.16,0.06,0.41,0.53,0.32,1.08,0.00,0.00,0.13,0.13,0.02,2.42,61.88,31.57,0.00
724,1.14,0.00,0.14,0.07,0.07,0.07,0.08,0.60,0.23,0.01,1.17,0.01,0.01,1.02,0.85,0.77,2.30,86.69,4.78,0.00
725,0.38,0.05,0.72,0.61,0.24,0.30,0.72,1.10,0.31,0.43,2.97,0.03,0.01,1.43,0.76,1.12,13.69,70.51,4.62,0.00
726,0.09,0.00,0.55,0.23,0.31,0.08,0.12,0.60,0.52,0.02,0.59,0.10,0.02,5.31,2.86,1.77,41.63,45.19,0.00,0.00
727,0.03,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.65,2.81,1.35,32.11,62.72,0.00,0.00
728,0.01,0.00,0.45,0.02,0.13,0.02,0.00,0.00,0.23,0.00,0.00,0.00,0.28,11.36,4.29,1.82,16.74,64.67,0.00,0.00
729,0.49,0.00,0.12,0.00,0.00,0.09,0.00,0.00,0.18,0.00,0.00,0.00,0.24,2.19,4.01,1.09,59.04,32.53,0.00,0.00
730,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.11,0.19,0.97,32.27,66.34,0.04,0.00
731,0.68,0.00,0.41,0.02,0.31,0.07,0.02,0.07,0.31,0.19,0.57,0.06,0.20,2.81,1.30,0.36,4.85,87.77,0.00,0.00
732,0.32,0.10,1.46,2.25,2.25,0.79,3.49,4.05,1.30,3.11,4.54,1.12,0.05,24.68,9.01,1.58,7.15,32.73,0.00,0.00
733,4.61,0.17,1.67,1.90,1.29,0.27,0.89,6.35,1.34,2.78,7.21,0.01,0.66,8.51,21.56,5.05,4.31,31.40,0.00,0.00
734,3.30,0.00,0.48,0.38,0.10,0.24,0.15,1.59,0.54,0.35,8.21,0.01,0.04,0.15,0.41,1.36,5.04,77.64,0.00,0.00
735,1.02,0.00,0.12,0.04,0.00,0.05,0.00,0.10,0.19,0.00,1.89,0.00,0.00,0.30,0.02,0.27,5.92,89.87,0.21,0.00
736,2.17,0.01,0.30,0.16,0.04,0.14,0.00,0.28,0.60,0.00,0.80,0.07,0.09,3.01,1.52,1.59,42.61,46.62,0.00,0.00
737,0.70,0.03,0.45,0.59,0.13,0.12,0.32,1.85,0.62,1.36,4.07,0.09,0.04,0.49,1.67,2.79,15.49,69.19,0.00,0.00
738,1.90,0.02,0.13,0.04,0.03,0.03,0.03,0.32,0.26,0.17,1.25,0.00,0.00,0.10,0.25,1.05,3.27,90.95,0.20,0.00
739,0.79,0.00,0.07,0.03,0.02,0.03,0.00,0.09,0.15,0.03,0.27,0.00,0.02,0.57,0.22,0.59,0.28,94.36,2.48,0.00
740,0.20,0.00,0.18,0.07,0.00,0.02,0.04,0.29,0.19,0.06,0.88,0.00,0.00,4.78,0.82,3.92,43.67,44.87,0.00,0.00
741,24.66,0.02,0.95,0.83,0.25,0.11,1.17,3.99,1.20,0.23,7.21,0.02,0.00,5.52,0.80,1.46,3.25,47.82,0.50,0.00
742,0.15,0.00,0.19,0.02,0.01,0.02,0.02,0.07,0.31,0.12,0.86,0.00,0.00,0.66,0.06,0.06,2.27,95.17,0.00,0.00
743,0.40,0.01,0.28,0.19,0.09,0.26,0.15,1.99,0.79,0.78,12.67,0.00,0.02,1.53,0.30,1.52,2.47,76.49,0.04,0.00
744,1.30,0.09,2.17,3.95,1.47,1.27,6.01,7.87,2.10,1.80,8.89,0.19,0.02,23.05,4.07,7.17,8.81,19.77,0.00,0.00
745,0.85,0.00,0.36,0.02,0.01,0.01,0.02,0.00,0.28,0.01,0.00,0.00,0.00,0.71,0.05,0.41,1.09,96.17,0.00,0.00
746,0.96,0.13,0.99,0.44,0.24,0.29,0.79,2.11,0.79,0.02,9.48,0.02,0.00,0.05,0.72,18.91,46.21,17.86,0.00,0.00
747,1.06,0.42,1.15,2.77,0.22,1.93,5.40,7.06,0.52,7.88,2.19,0.00,0.01,0.02,0.45,1.06,22.59,45.24,0.02,0.00
748,26.87,11.07,1.77,4.08,4.54,3.36,2.33,1.21,0.96,10.93,0.35,0.02,0.00,9.84,1.55,1.68,3.66,15.77,0.00,0.00
749,0.40,0.56,2.53,6.07,4.26,2.02,11.98,6.21,1.03,5.44,2.91,0.06,0.03,7.55,9.78,4.04,29.17,5.95,0.00,0.00
750,1.40,0.04,0.85,1.46,0.51,1.37,3.33,4.73,0.65,6.19,1.33,0.00,0.01,0.21,0.05,0.04,8.73,69.00,0.10,0.00
751,1.03,0.01,11.83,17.81,6.03,12.80,37.05,2.29,1.73,8.09,0.01,0.05,0.01,0.00,0.01,0.00,0.00,1.24,0.00,0.00
752,0.88,0.24,9.32,19.77,10.98,5.71,42.46,4.55,1.58,3.10,0.14,0.00,0.01,0.24,0.21,0.01,0.02,0.79,0.00,0.00
753,1.15,0.05,2.02,7.18,2.05,2.86,8.45,7.31,2.85,5.22,3.52,0.01,0.02,3.21,2.42,1.21,33.94,16.52,0.00,0.00
754,0.27,0.00,2.48,3.26,1.10,1.08,2.47,8.11,3.44,0.89,2.88,0.02,0.00,41.93,8.41,2.61,14.24,6.79,0.00,0.00
755,0.94,0.41,2.72,5.50,1.68,2.82,7.30,12.38,2.12,8.00,11.93,0.11,0.06,20.05,1.44,0.97,3.85,17.38,0.33,0.00
756,1.34,0.08,1.48,1.86,0.27,1.87,4.03,12.04,1.45,7.00,1.65,0.00,0.00,0.55,0.16,0.18,14.29,51.74,0.00,0.00
757,0.20,0.00,0.07,0.01,0.09,0.02,0.00,0.02,0.33,0.00,0.01,0.00,0.07,0.28,0.09,0.69,11.85,80.84,5.45,0.00
758,0.10,0.00,0.09,0.00,0.00,0.01,0.00,0.00,0.09,0.00,0.00,0.01,0.03,0.15,0.45,0.84,11.80,86.43,0.00,0.00
759,1.02,0.00,0.79,0.26,0.22,0.11,0.27,0.93,1.00,0.40,3.44,0.03,0.05,2.57,12.18,1.12,0.30,75.24,0.05,0.00
760,1.10,0.00,1.18,0.79,0.37,0.36,0.97,2.82,1.19,1.60,8.23,0.05,0.27,3.24,13.34,1.13,0.47,62.88,0.00,0.00
761,1.34,0.01,1.59,1.07,0.66,0.67,1.09,4.63,1.26,3.39,12.28,0.04,0.25,6.08,13.98,0.59,0.23,50.82,0.01,0.00
762,0.81,0.00,0.53,0.23,0.18,0.07,0.16,0.50,0.93,0.01,2.73,0.01,0.03,5.43,11.79,0.85,0.85,74.46,0.45,0.00
763,1.55,0.13,0.72,0.37,0.24,0.22,0.31,1.23,1.35,0.05,2.79,0.02,0.08,13.29,19.52,0.88,0.49,56.70,0.05,0.00
764,0.64,0.00,0.65,0.30,0.16,0.05,0.20,0.99,1.08,0.30,2.20,0.10,0.26,2.65,12.48,0.88,1.12,75.61,0.31,0.00
765,2.17,0.00,0.32,0.08,0.06,0.00,0.01,0.09,0.73,0.00,0.24,0.00,0.11,0.38,5.25,0.16,0.25,87.87,2.28,0.00
766,0.39,0.00,0.53,0.10,0.05,0.03,0.00,0.21,1.15,0.00,0.74,0.01,0.12,0.73,14.23,0.57,1.55,79.53,0.05,0.00
767,1.42,0.06,0.41,0.09,0.06,0.03,0.03,0.20,0.63,0.00,0.81,0.01,0.05,10.44,21.44,1.60,1.97,59.78,0.97,0.00
768,0.64,0.06,0.88,0.53,0.51,0.14,0.32,1.49,1.18,0.24,4.68,0.02,0.13,20.85,33.97,1.20,0.61,32.16,0.40,0.00
769,1.39,0.87,0.37,0.11,0.04,0.06,0.14,0.44,0.60,0.45,4.95,0.01,0.02,7.13,10.83,1.01,0.74,69.54,1.30,0.00
770,1.86,0.06,1.34,1.06,0.71,0.41,1.45,2.74,1.28,1.98,3.39,0.01,0.07,6.39,39.28,1.39,1.18,35.14,0.26,0.00
771,0.23,0.02,1.05,0.52,0.57,0.11,0.15,1.59,1.23,0.46,1.30,0.02,0.01,35.28,34.34,1.05,0.50,21.56,0.03,0.00
772,4.37,0.40,0.35,0.19,0.10,0.07,0.04,0.68,0.71,0.70,2.86,0.01,0.03,3.89,14.82,1.22,1.17,68.22,0.18,0.00
773,3.17,0.93,0.74,0.60,0.47,0.15,0.25,1.69,1.57,0.31,1.70,0.03,0.04,12.05,33.86,1.17,1.21,40.06,0.01,0.00
774,2.16,0.04,1.09,0.96,0.43,0.26,0.80,2.87,1.14,2.27,1.58,0.02,0.04,3.34,30.81,1.28,0.82,50.02,0.08,0.00
775,1.43,0.07,1.23,0.95,0.52,0.29,0.42,3.47,2.02,0.89,3.18,0.02,0.10,6.42,41.09,0.71,1.20,35.55,0.45,0.00
776,0.54,1.23,0.54,0.27,0.04,0.09,0.00,2.00,1.14,1.18,7.07,0.00,0.03,2.59,30.62,1.17,0.56,50.93,0.00,0.00
777,0.57,0.01,0.53,0.09,0.02,0.04,0.02,0.16,0.96,0.01,0.41,0.00,0.02,2.04,34.43,1.75,2.46,56.45,0.02,0.00
778,0.77,0.00,1.78,1.61,0.83,0.57,2.02,2.64,1.53,0.66,1.10,0.01,0.05,6.06,66.36,0.99,0.35,12.51,0.15,0.00
779,2.04,0.19,0.36,0.09,0.02,0.11,0.03,0.60,0.51,0.00,1.39,0.00,0.07,5.19,14.95,1.07,0.47,66.83,6.06,0.00
780,0.77,1.43,0.58,0.20,0.05,0.06,0.08,0.61,0.66,0.00,0.99,0.00,0.15,6.28,28.67,1.73,0.30,55.74,1.70,0.00
781,6.56,3.90,0.81,0.75,0.47,0.15,0.92,1.02,0.69,0.46,0.68,0.06,0.03,62.26,4.30,0.17,0.05,16.18,0.54,0.00
782,1.71,0.22,0.78,0.32,0.14,0.12,0.31,0.96,0.96,0.22,1.40,0.05,0.06,59.03,8.01,0.40,0.38,24.76,0.16,0.00
783,1.26,1.25,0.73,0.27,0.21,0.10,0.13,0.93,0.98,0.21,2.12,0.12,0.08,45.48,10.71,0.64,0.61,34.12,0.06,0.00
784,13.13,9.25,0.90,0.58,0.50,0.13,0.27,0.86,0.61,0.24,0.47,0.01,0.06,57.59,3.15,0.25,1.53,10.26,0.19,0.00
785,12.57,6.78,2.10,1.63,2.18,0.50,1.53,2.34,0.84,2.08,0.34,0.02,0.13,50.09,5.12,0.15,0.04,11.20,0.36,0.00
786,1.38,0.36,0.87,1.22,0.35,0.53,1.57,2.51,0.79,0.99,1.80,0.00,0.12,21.73,24.35,1.32,0.46,39.53,0.15,0.00
787,1.25,0.49,0.24,0.03,0.01,0.01,0.00,0.11,0.44,0.00,0.68,0.00,0.02,2.14,5.67,0.82,0.00,79.77,8.32,0.00
788,0.94,0.27,0.35,0.04,0.03,0.03,0.00,0.09,0.45,0.00,1.21,0.04,0.01,6.23,14.81,1.38,2.89,69.35,1.88,0.00
789,0.55,0.16,0.52,0.28,0.06,0.12,0.21,0.66,0.55,0.02,0.24,0.00,0.02,61.47,11.48,0.47,0.06,23.11,0.03,0.00
790,1.75,1.07,0.71,0.40,0.18,0.15,0.26,1.27,0.95,0.03,0.71,0.03,0.02,49.65,18.38,1.01,0.52,22.79,0.10,0.00
791,0.52,0.45,0.72,0.06,0.25,0.05,0.00,0.33,0.97,0.00,0.52,0.14,0.01,18.89,37.65,1.44,0.17,37.37,0.46,0.00
792,0.72,0.04,0.48,0.39,0.07,0.31,0.15,1.25,1.25,0.14,1.19,0.00,0.21,17.73,26.89,1.40,0.28,46.01,1.50,0.00
793,0.45,0.13,1.06,0.37,0.34,0.14,0.29,0.81,1.07,0.04,1.40,0.00,0.02,58.99,9.20,0.57,0.52,24.53,0.06,0.00
794,7.70,16.82,0.55,0.20,0.14,0.05,0.14,0.37,0.40,0.03,0.11,0.00,0.00,65.43,0.67,0.03,0.06,7.28,0.01,0.00
795,1.42,7.78,0.51,0.10,0.01,0.09,0.08,0.36,0.42,0.00,0.06,0.00,0.00,82.25,1.26,0.08,0.01,5.56,0.00,0.00
796,1.02,3.64,0.69,0.27,0.12,0.06,0.14,0.80,0.52,0.00,0.07,0.00,0.01,89.30,0.94,0.02,0.03,2.35,0.01,0.00
797,3.51,17.08,0.59,0.16,0.08,0.05,0.12,0.33,0.32,0.03,0.07,0.00,0.00,70.23,0.59,0.02,0.01,6.80,0.00,0.00
798,3.53,8.23,0.69,0.29,0.10,0.07,0.15,0.89,0.55,0.20,0.67,0.00,0.00,58.43,7.24,0.18,0.19,18.58,0.03,0.00
799,4.16,33.69,0.29,0.07,0.02,0.03,0.04,0.18,0.20,0.00,0.14,0.00,0.01,51.46,1.35,0.03,0.01,8.33,0.00,0.00
800,1.21,8.41,0.61,0.14,0.07,0.03,0.04,0.45,0.39,0.00,0.12,0.00,0.00,81.77,1.28,0.03,0.03,5.36,0.06,0.00
801,6.50,14.09,0.77,0.36,0.29,0.07,0.13,0.51,0.49,0.42,0.20,0.01,0.00,59.33,1.85,0.04,0.05,14.90,0.00,0.00
802,3.26,11.31,0.79,0.46,0.13,0.05,0.35,0.80,0.42,0.32,0.38,0.01,0.01,71.37,0.74,0.01,0.03,9.57,0.00,0.00
803,1.92,4.88,0.49,0.15,0.04,0.03,0.06,0.36,0.53,0.01,0.20,0.00,0.00,75.99,1.00,0.00,0.03,14.32,0.00,0.00
804,7.53,25.63,1.00,1.34,1.48,0.35,2.04,2.71,1.37,0.66,1.13,0.05,0.01,36.56,8.10,0.25,0.12,9.65,0.02,0.00
805,3.66,43.96,0.11,0.01,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,38.14,1.37,0.01,0.08,12.27,0.00,0.00
806,3.75,33.51,0.60,0.17,0.17,0.02,0.06,0.53,0.61,0.01,0.36,0.01,0.00,41.08,7.70,0.32,0.13,10.98,0.00,0.00
807,8.70,74.21,0.27,0.11,0.33,0.05,0.05,0.33,0.45,0.06,0.36,0.01,0.01,6.99,1.64,0.07,0.02,6.34,0.01,0.00
808,37.75,46.67,0.16,0.27,0.24,0.09,0.51,0.41,0.17,0.22,0.35,0.01,0.05,0.73,0.97,0.02,0.00,11.30,0.07,0.00
809,0.78,0.58,0.42,0.40,0.12,0.13,0.20,1.41,0.84,0.15,3.21,0.01,0.10,15.36,13.84,1.24,0.17,60.85,0.20,0.00
810,1.33,5.35,1.03,0.90,0.41,0.24,0.86,2.21,1.02,0.71,1.63,0.01,0.04,32.85,16.75,1.75,0.23,32.65,0.04,0.00
811,0.54,1.25,0.46,0.15,0.07,0.03,0.03,0.40,0.49,0.00,0.98,0.00,0.15,2.93,12.44,1.46,0.54,78.07,0.00,0.00
812,1.06,6.14,1.41,2.77,1.12,0.61,2.25,9.55,1.48,2.56,11.07,0.05,0.29,3.99,14.07,0.76,0.42,40.41,0.00,0.00
813,0.98,29.93,0.97,0.92,0.56,0.27,0.46,2.64,0.82,1.04,4.47,0.02,0.07,1.88,3.28,0.18,0.38,50.76,0.34,0.00
814,2.00,19.95,1.18,2.52,0.95,1.15,3.02,5.80,2.17,1.54,3.65,0.37,0.82,12.38,17.43,0.33,1.70,22.39,0.65,0.00
815,5.91,5.80,1.39,2.71,0.63,0.90,1.39,7.39,2.67,1.51,7.96,0.07,0.15,8.51,16.43,0.11,1.19,34.44,0.85,0.00
816,5.09,22.62,1.09,1.31,0.47,0.79,0.78,3.46,1.19,1.12,2.80,0.03,0.01,8.51,15.24,0.31,0.82,33.60,0.74,0.00
817,0.49,21.76,0.53,0.07,0.07,0.01,0.00,0.10,0.37,0.00,0.20,0.11,0.20,3.63,1.66,0.06,0.32,70.26,0.16,0.00
818,1.85,19.66,1.19,1.06,0.66,0.27,0.85,2.43,0.97,1.63,2.37,0.09,0.12,2.76,2.47,0.14,0.56,60.89,0.03,0.00
819,0.25,80.26,0.09,0.00,0.00,0.01,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.00,14.43,4.89,0.00
820,0.25,7.64,0.86,0.38,0.12,0.09,0.06,0.79,0.79,0.00,1.19,0.00,0.00,21.46,5.24,0.40,1.11,59.63,0.00,0.00
821,6.50,67.83,0.33,0.12,0.30,0.01,0.00,0.54,0.17,0.89,0.67,0.05,0.11,0.33,0.50,0.05,0.02,21.48,0.09,0.00
822,11.45,30.82,1.00,1.08,1.07,0.77,0.62,2.36,0.69,2.41,6.47,0.15,0.05,0.87,1.24,0.09,0.08,37.24,1.54,0.00
823,10.71,34.30,1.83,3.03,2.50,1.76,1.47,8.51,1.03,4.29,7.49,0.51,0.23,0.24,0.37,0.04,0.04,18.99,2.67,0.00
824,4.50,74.61,0.13,0.50,0.11,0.13,0.72,1.26,0.68,0.62,1.35,0.02,0.00,0.00,0.01,0.00,0.00,12.24,3.12,0.00
825,12.09,52.53,0.24,0.20,0.07,0.12,0.09,0.31,0.25,0.02,0.25,0.00,0.01,22.43,1.22,0.05,0.04,9.61,0.46,0.00
826,0.49,66.13,0.43,0.43,0.12,0.72,0.33,1.44,0.70,0.23,1.75,0.00,0.07,2.89,1.86,0.06,0.06,7.98,14.31,0.00
827,3.27,5.29,5.67,12.49,3.54,6.02,22.85,11.84,2.52,4.70,2.59,0.08,0.11,10.77,1.06,0.01,0.06,6.79,0.35,0.00
828,9.68,78.04,0.45,0.64,0.38,0.35,0.48,1.65,0.33,0.13,0.68,0.00,0.01,0.00,0.00,0.00,0.00,6.53,0.65,0.00
829,2.35,0.09,0.28,0.05,0.02,0.01,0.00,0.15,0.60,0.00,0.65,0.01,0.04,0.09,1.15,0.06,0.02,79.43,14.99,0.00
830,0.66,0.01,0.12,0.00,0.00,0.00,0.00,0.01,0.08,0.00,0.03,0.00,0.01,0.00,0.00,0.00,0.01,45.25,53.80,0.01
831,0.74,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,14.65,84.49,0.01
832,0.08,0.01,0.05,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.48,51.59,47.73,0.02
