uniqid_county,NLCD11_11_county,NLCD11_12_county,NLCD11_21_county,NLCD11_22_county,NLCD11_23_county,NLCD11_24_county,NLCD11_31_county,NLCD11_41_county,NLCD11_42_county,NLCD11_43_county,NLCD11_52_county,NLCD11_71_county,NLCD11_81_county,NLCD11_82_county,NLCD11_90_county,NLCD11_95_county,NLCD11_9999_county
195,0.01,0.00,0.93,0.21,0.12,0.02,4.90,0.00,0.00,0.00,75.19,18.36,0.00,0.19,0.02,0.04,0.00
196,1.19,0.00,4.49,3.59,2.34,1.05,1.57,1.37,0.01,0.00,6.76,46.60,0.12,30.86,0.00,0.06,0.00
197,0.10,0.00,3.55,0.86,0.18,0.09,0.16,0.26,0.01,0.00,17.03,64.09,0.00,13.47,0.09,0.10,0.00
198,0.01,0.00,1.32,0.17,0.04,0.01,0.01,0.17,0.06,0.00,96.20,1.89,0.01,0.12,0.01,0.00,0.00
199,0.22,0.00,3.79,0.32,0.04,0.01,0.29,0.05,1.46,0.76,62.64,2.52,0.00,27.61,0.26,0.01,0.00
200,3.31,0.00,12.35,7.59,6.33,2.84,0.42,7.74,20.30,0.60,15.54,10.62,4.16,6.41,1.76,0.02,0.00
201,0.06,0.00,3.25,0.26,0.12,0.05,0.04,4.09,19.35,0.03,58.42,10.49,0.86,2.95,0.02,0.00,0.00
202,0.01,0.00,5.01,0.28,0.08,0.03,0.24,0.00,0.00,0.00,42.11,6.68,0.00,45.57,0.00,0.01,0.00
203,1.12,0.00,5.47,0.87,0.25,0.07,0.18,11.57,5.64,2.09,17.31,2.55,43.61,4.17,4.87,0.24,0.00
204,0.12,0.00,3.63,0.40,0.13,0.06,0.21,1.87,13.70,0.00,62.21,10.31,0.43,6.46,0.46,0.00,0.00
205,0.34,0.00,4.17,0.11,0.03,0.01,0.00,2.15,1.23,0.01,17.50,62.90,0.00,11.44,0.11,0.00,0.00
206,0.66,0.00,6.66,0.37,0.18,0.03,0.08,4.62,2.12,0.40,1.10,18.69,30.07,31.89,3.01,0.13,0.00
207,0.10,0.00,2.56,0.16,0.03,0.01,1.82,0.15,0.66,0.96,53.55,16.76,0.00,23.01,0.24,0.00,0.00
208,0.07,0.00,2.10,0.10,0.01,0.00,0.15,0.39,0.28,0.04,54.40,34.37,0.00,7.92,0.02,0.14,0.00
209,0.17,0.00,1.04,0.30,0.13,0.02,1.47,0.00,0.07,0.00,95.11,0.08,0.00,1.17,0.21,0.22,0.00
210,0.02,0.00,0.34,0.11,0.02,0.00,0.29,0.01,0.13,0.00,98.13,0.74,0.00,0.00,0.19,0.01,0.01
211,0.66,0.00,5.26,0.24,0.02,0.00,0.10,0.16,0.01,0.00,7.00,15.98,0.00,69.82,0.02,0.74,0.00
212,0.08,0.00,1.78,1.73,0.42,0.02,1.07,0.08,0.09,0.11,58.75,15.69,9.96,4.13,5.23,0.87,0.00
213,0.62,0.00,6.40,0.44,0.17,0.05,0.01,1.01,0.36,0.00,29.67,12.36,2.14,46.56,0.19,0.02,0.00
214,0.22,0.00,5.32,0.32,0.04,0.02,0.03,0.06,0.00,0.00,0.22,29.55,0.00,63.56,0.02,0.65,0.00
215,0.95,0.00,4.99,1.33,0.97,0.34,0.21,5.11,2.66,0.55,13.30,3.03,43.24,14.77,6.51,2.03,0.00
216,0.43,0.00,3.76,0.97,0.43,0.13,2.40,1.20,0.03,0.02,33.46,10.86,19.18,17.40,3.61,6.14,0.00
217,0.32,0.00,2.68,0.09,0.01,0.00,0.97,2.38,5.56,0.09,36.48,32.47,0.00,17.73,0.08,1.15,0.00
218,2.30,0.00,4.75,0.45,0.15,0.03,0.36,4.80,0.01,0.00,11.23,64.18,0.26,11.45,0.01,0.02,0.00
219,0.19,0.00,3.94,0.55,0.08,0.01,0.44,5.86,0.06,0.01,33.17,42.07,9.99,1.07,2.30,0.26,0.00
220,0.37,0.00,6.28,0.35,0.13,0.04,0.01,0.76,0.61,0.00,61.71,12.33,0.39,16.97,0.02,0.04,0.00
221,0.56,0.00,3.41,0.61,0.08,0.02,0.03,0.01,0.00,0.00,14.98,53.36,0.00,26.86,0.00,0.07,0.00
222,0.59,0.00,4.86,0.66,0.25,0.06,0.48,14.83,2.46,4.53,19.84,2.47,40.41,2.54,5.41,0.61,0.00
223,0.48,0.00,5.87,0.88,0.23,0.11,0.03,0.05,0.00,0.00,0.18,23.88,0.00,67.86,0.00,0.43,0.00
224,0.94,0.00,14.74,11.34,8.63,4.30,0.69,6.03,12.55,0.44,17.85,4.58,9.78,5.82,2.21,0.10,0.00
225,0.46,0.00,1.83,0.28,0.02,0.00,2.46,0.09,0.38,0.02,51.02,33.65,0.00,9.63,0.03,0.12,0.00
226,1.16,0.00,5.34,1.13,0.22,0.05,0.31,20.18,0.03,0.00,5.07,56.13,5.97,4.35,0.04,0.03,0.00
227,0.00,0.00,2.18,0.14,0.03,0.00,0.56,0.00,0.00,0.00,93.00,0.59,0.00,2.67,0.54,0.29,0.00
228,0.20,0.00,4.48,0.23,0.06,0.02,0.05,6.51,9.83,0.00,26.37,46.74,1.64,3.18,0.69,0.00,0.00
229,0.05,0.00,5.34,0.17,0.02,0.01,0.11,0.84,0.25,0.31,43.67,18.70,0.75,29.77,0.02,0.00,0.00
230,0.08,0.00,6.71,0.39,0.07,0.02,0.10,0.20,0.02,0.00,13.37,14.28,0.00,64.04,0.05,0.67,0.00
231,0.11,0.00,3.17,0.91,0.14,0.02,1.28,0.31,0.00,0.01,65.59,21.38,0.82,1.70,4.04,0.50,0.00
232,0.60,0.00,2.12,1.29,0.29,0.16,0.28,0.02,0.00,0.00,37.42,40.62,0.00,16.80,0.33,0.06,0.00
233,2.70,0.00,2.47,0.31,0.13,0.05,0.02,3.09,22.49,0.00,43.86,24.32,0.27,0.25,0.02,0.00,0.00
234,0.02,0.00,0.44,0.17,0.02,0.00,0.24,0.08,0.47,0.00,82.89,15.18,0.00,0.16,0.32,0.01,0.01
235,0.59,0.00,7.51,0.48,0.16,0.07,0.01,4.94,11.88,0.01,35.55,23.17,7.82,7.43,0.36,0.01,0.00
236,4.45,0.00,15.72,22.03,14.40,7.12,0.43,8.11,0.10,0.00,0.07,21.49,4.26,1.31,0.26,0.28,0.00
237,0.16,0.00,5.08,0.46,0.12,0.04,0.16,16.82,7.57,1.56,14.32,3.45,42.53,3.26,4.23,0.24,0.00
238,0.12,0.00,3.36,0.48,0.06,0.02,1.85,0.01,0.23,1.04,64.73,2.91,0.00,25.03,0.13,0.00,0.00
239,0.82,0.00,6.99,6.78,3.81,1.13,1.01,0.66,0.03,0.09,17.14,11.96,13.85,34.44,0.90,0.36,0.04
240,0.34,0.00,3.42,0.75,0.18,0.07,0.08,0.01,0.00,0.00,13.12,45.92,0.00,35.39,0.59,0.12,0.00
241,0.05,0.00,1.61,0.11,0.03,0.00,0.00,1.45,1.06,0.00,92.65,2.06,0.35,0.49,0.13,0.00,0.00
242,0.02,0.00,1.06,0.18,0.03,0.00,0.01,4.28,7.90,0.00,84.68,1.79,0.00,0.01,0.03,0.00,0.00
243,1.67,0.00,3.58,2.15,1.24,0.36,1.31,2.64,0.03,0.02,11.29,3.15,7.69,55.91,2.23,6.73,0.00
244,0.31,0.00,5.69,0.38,0.07,0.03,0.15,0.05,0.00,0.00,19.24,7.51,0.00,66.48,0.00,0.07,0.00
245,0.00,0.00,0.85,0.25,0.08,0.01,0.04,0.14,0.43,0.00,97.42,0.58,0.00,0.02,0.16,0.02,0.00
246,0.72,0.00,2.99,0.28,0.06,0.01,0.01,3.43,2.13,0.00,73.43,15.19,0.06,1.65,0.02,0.02,0.00
247,0.04,0.00,1.74,0.53,0.21,0.03,1.13,0.00,0.00,0.00,90.76,5.37,0.00,0.13,0.04,0.01,0.00
248,0.23,0.00,3.13,0.49,0.20,0.05,0.12,7.35,14.10,0.00,44.81,27.50,0.60,1.11,0.30,0.00,0.00
249,0.74,0.00,6.03,0.22,0.06,0.02,0.02,1.24,0.53,0.25,22.48,18.12,1.19,49.00,0.08,0.00,0.00
250,0.20,0.00,4.05,0.22,0.03,0.01,0.17,0.11,0.01,0.02,47.61,11.17,0.00,36.12,0.22,0.07,0.00
251,0.17,0.00,3.61,1.95,0.34,0.04,0.83,3.08,0.23,0.27,44.29,8.57,22.35,11.27,2.78,0.21,0.00
252,0.07,0.00,1.46,0.47,0.16,0.02,0.43,0.01,0.01,0.04,28.19,65.41,0.00,2.73,1.00,0.00,0.00
253,0.03,0.00,2.09,0.19,0.03,0.01,0.08,0.00,0.00,0.00,10.78,59.55,0.00,27.23,0.01,0.01,0.00
254,1.21,0.00,6.23,0.50,0.22,0.09,0.08,7.57,3.87,0.00,10.15,58.03,0.12,11.50,0.42,0.02,0.00
255,0.50,0.00,4.77,0.64,0.15,0.05,0.20,11.57,0.58,1.03,34.47,2.69,34.34,4.73,3.99,0.30,0.00
256,1.18,0.00,0.84,2.17,0.50,0.01,0.60,0.10,0.04,0.08,63.30,5.86,19.41,3.01,2.04,0.85,0.00
257,0.43,0.00,6.41,0.45,0.20,0.09,0.13,9.62,12.06,0.00,17.78,41.59,5.53,4.61,1.10,0.00,0.00
258,2.49,0.00,8.02,2.24,1.43,0.76,0.15,4.38,4.04,0.01,0.00,33.86,18.43,19.94,4.15,0.09,0.00
259,0.41,0.00,4.41,0.29,0.07,0.03,0.03,3.61,6.40,0.01,64.44,10.96,1.63,7.71,0.00,0.00,0.00
260,0.21,0.00,1.53,0.25,0.02,0.01,1.12,0.84,1.18,0.01,49.76,37.33,0.00,7.60,0.07,0.06,0.00
261,0.08,0.00,1.19,0.11,0.01,0.00,0.49,0.01,0.54,0.22,68.63,25.35,0.00,3.34,0.02,0.00,0.00
262,0.06,0.00,1.36,0.17,0.03,0.01,0.04,6.96,37.80,0.02,48.54,4.74,0.03,0.07,0.17,0.00,0.00
263,0.00,0.00,3.16,0.59,0.21,0.02,0.01,0.56,0.36,0.00,94.45,0.62,0.00,0.01,0.00,0.00,0.00
264,0.08,0.00,3.27,2.73,0.86,0.38,0.31,0.04,0.01,0.17,74.72,9.53,0.00,7.01,0.42,0.45,0.00
265,0.05,0.00,0.46,0.10,0.01,0.00,4.48,0.01,0.28,0.00,89.59,3.50,0.01,1.33,0.16,0.01,0.01
266,0.11,0.00,3.95,0.73,0.14,0.02,0.20,0.52,0.04,0.04,70.98,9.28,1.16,9.52,3.09,0.22,0.00
267,0.83,0.00,4.80,0.30,0.07,0.03,0.04,4.64,6.42,0.01,28.48,37.25,7.23,8.76,1.02,0.11,0.00
268,0.51,0.00,3.95,0.36,0.20,0.04,0.19,0.12,0.14,0.17,55.35,26.63,0.04,12.29,0.01,0.00,0.00
269,0.19,0.00,1.50,0.21,0.07,0.01,2.87,0.00,0.00,0.00,70.68,24.19,0.00,0.21,0.03,0.04,0.00
270,0.17,0.00,6.62,4.82,1.76,0.82,0.06,0.10,0.01,0.00,1.16,15.10,0.00,69.28,0.01,0.08,0.00
271,2.33,0.00,5.64,2.00,0.58,0.17,0.91,14.61,0.08,0.00,0.11,58.78,10.19,4.46,0.04,0.09,0.00
272,0.01,0.00,0.40,0.04,0.01,0.00,0.03,0.20,14.51,0.00,72.82,11.96,0.00,0.03,0.00,0.00,0.00
273,0.11,0.00,4.11,7.13,5.53,2.18,3.46,0.00,0.08,0.00,63.43,4.93,0.07,8.95,0.00,0.01,0.02
274,1.08,0.00,9.64,3.26,2.83,0.89,0.74,6.99,8.16,0.12,6.93,30.22,6.13,20.73,2.26,0.01,0.00
275,0.01,0.00,2.19,0.34,0.07,0.01,0.41,0.01,0.00,0.01,15.50,71.07,0.00,10.32,0.08,0.00,0.00
276,0.17,0.00,2.98,0.05,0.02,0.01,0.02,5.57,13.31,0.01,62.32,13.28,1.06,1.20,0.00,0.00,0.00
277,0.13,0.00,3.66,0.51,0.05,0.01,0.08,0.01,0.00,0.00,7.54,41.87,0.00,45.87,0.03,0.25,0.00
278,3.18,0.00,6.34,0.76,0.25,0.10,0.13,6.89,3.03,0.00,0.08,37.51,11.22,27.78,2.69,0.03,0.00
279,0.36,0.00,2.05,2.73,0.93,0.66,0.19,0.13,0.00,0.00,38.41,48.71,0.00,4.77,0.48,0.58,0.00
280,0.29,0.00,4.97,1.30,0.47,0.10,0.30,2.33,0.01,0.01,30.78,2.79,20.52,32.72,3.10,0.31,0.00
281,0.10,0.00,1.66,0.15,0.02,0.00,0.20,0.16,1.81,0.30,67.27,19.03,0.07,9.12,0.11,0.00,0.00
282,0.01,0.00,3.15,1.95,1.17,0.34,0.75,0.01,0.00,0.00,84.56,7.63,0.00,0.11,0.14,0.18,0.00
283,3.10,0.00,5.63,6.20,3.92,1.16,4.90,0.82,0.15,0.08,10.78,4.84,5.08,37.89,5.66,9.69,0.08
284,0.47,0.00,2.06,2.82,1.17,0.29,0.53,0.11,0.00,0.00,65.21,23.08,0.53,2.15,1.08,0.46,0.04
285,2.92,0.00,4.21,0.36,0.08,0.02,1.33,1.30,1.83,0.03,21.04,43.07,0.96,22.68,0.07,0.11,0.00
286,0.62,0.00,8.85,1.71,1.08,0.37,0.29,14.21,1.18,0.93,26.97,8.51,19.29,13.72,2.23,0.05,0.00
287,0.78,0.00,6.75,1.07,0.30,0.10,0.28,12.77,12.09,10.79,17.67,3.55,25.14,4.01,4.53,0.19,0.00
288,0.16,0.00,1.50,0.21,0.07,0.02,0.54,0.00,0.00,0.00,50.24,42.20,0.00,4.82,0.02,0.22,0.00
289,0.22,0.00,1.99,0.34,0.11,0.02,0.03,8.83,21.67,0.01,49.83,16.40,0.32,0.20,0.02,0.00,0.00
290,0.34,0.00,4.69,0.56,0.14,0.05,0.29,15.24,2.32,0.81,23.71,3.75,41.27,3.10,3.48,0.25,0.00
291,0.68,0.00,3.15,0.37,0.07,0.02,0.08,4.49,40.76,0.01,37.43,12.25,0.26,0.34,0.09,0.00,0.00
292,3.21,0.00,7.20,3.10,2.09,0.87,0.31,7.58,10.07,0.00,4.32,32.02,7.46,18.89,2.86,0.01,0.00
293,2.82,0.00,4.47,2.79,1.30,0.36,3.27,7.18,1.19,0.07,11.66,10.25,4.82,1.60,10.81,37.42,0.00
294,1.92,0.00,5.01,0.58,0.14,0.03,0.79,1.17,0.06,0.00,20.60,56.18,0.78,12.58,0.03,0.14,0.00
295,0.17,0.00,2.12,0.20,0.01,0.00,0.32,0.63,5.91,0.00,27.50,47.66,0.00,15.30,0.02,0.16,0.00
296,0.02,0.00,3.97,1.32,0.37,0.09,0.37,4.36,0.26,0.07,37.08,4.07,31.43,13.62,2.90,0.07,0.00
297,0.20,0.00,5.66,0.28,0.06,0.02,0.10,0.01,0.00,0.01,6.21,43.18,0.00,43.97,0.03,0.28,0.00
298,0.05,0.00,4.24,1.39,0.23,0.02,0.25,1.13,0.19,0.45,50.69,6.85,11.73,18.93,3.75,0.09,0.00
299,0.60,0.00,2.18,0.32,0.06,0.01,0.24,12.05,0.98,0.24,31.95,6.14,38.26,2.77,3.57,0.63,0.00
300,0.39,0.00,0.23,0.01,0.00,0.00,0.29,0.00,0.00,0.00,97.97,0.92,0.00,0.00,0.15,0.03,0.00
301,2.00,0.00,3.80,0.40,0.08,0.03,0.13,11.95,14.92,0.00,0.03,58.38,2.86,2.62,2.78,0.01,0.00
302,0.03,0.00,7.53,0.66,0.13,0.05,0.09,0.03,0.00,0.01,9.97,20.71,0.00,60.59,0.00,0.20,0.00
303,0.40,0.00,3.18,0.07,0.03,0.01,0.00,4.06,18.61,0.02,49.24,19.45,1.90,2.99,0.04,0.00,0.00
304,0.16,0.00,3.87,0.63,0.28,0.10,0.04,6.45,25.94,0.02,57.23,4.76,0.21,0.31,0.01,0.00,0.00
305,0.42,0.00,3.84,0.17,0.06,0.02,0.03,4.54,9.30,0.01,51.43,26.32,2.04,1.68,0.13,0.00,0.00
306,3.02,0.00,4.78,1.11,0.34,0.14,0.25,18.45,1.14,0.00,0.05,48.28,12.07,10.25,0.06,0.08,0.00
307,0.60,0.00,4.42,0.48,0.16,0.05,0.92,0.32,0.01,0.12,26.98,33.39,0.01,32.30,0.15,0.08,0.00
308,0.00,0.00,2.10,0.72,0.12,0.01,0.02,0.46,0.05,0.02,94.47,1.74,0.00,0.23,0.05,0.00,0.00
309,0.33,0.00,10.10,0.61,0.22,0.07,0.13,12.90,2.29,4.66,27.21,7.58,24.58,5.89,3.37,0.06,0.00
310,0.00,0.00,3.29,0.39,0.05,0.01,0.42,0.02,0.16,0.00,28.82,63.68,2.99,0.08,0.07,0.01,0.00
311,0.01,0.00,0.34,0.06,0.01,0.00,1.05,0.01,0.94,0.00,92.04,5.18,0.01,0.27,0.03,0.04,0.00
312,8.09,0.00,6.86,6.88,6.26,1.99,0.22,8.79,0.15,0.00,0.03,34.72,15.49,9.42,0.67,0.45,0.00
313,0.80,0.00,3.87,0.28,0.06,0.01,0.01,0.46,0.52,0.00,79.79,4.71,0.31,9.00,0.00,0.17,0.00
314,0.59,0.00,4.11,2.42,0.70,0.28,0.04,0.15,0.26,0.00,4.81,59.03,0.00,27.13,0.00,0.47,0.00
315,0.09,0.00,1.72,0.28,0.09,0.01,0.03,8.30,9.37,0.00,76.77,2.61,0.16,0.54,0.01,0.00,0.00
316,0.55,0.00,3.73,0.18,0.03,0.01,0.08,0.42,3.72,0.47,52.72,2.19,0.01,35.77,0.13,0.00,0.00
317,3.60,0.00,9.54,1.93,0.73,0.28,0.55,9.04,10.98,0.00,0.48,56.22,3.21,1.77,1.68,0.00,0.00
318,0.17,0.00,5.09,1.50,0.21,0.04,0.73,8.45,0.07,0.50,28.85,5.03,38.74,8.81,1.62,0.18,0.00
319,0.10,0.00,4.39,0.93,0.37,0.11,0.08,3.67,2.91,0.05,71.21,7.66,0.16,8.29,0.05,0.01,0.00
320,0.04,0.00,2.30,0.14,0.01,0.00,0.29,0.03,1.60,0.35,72.52,9.74,0.00,12.86,0.10,0.01,0.00
321,2.83,0.00,1.94,2.48,0.54,0.03,0.77,1.17,0.04,0.07,51.46,4.98,24.39,7.33,1.06,0.89,0.00
322,0.09,0.00,1.86,0.06,0.01,0.00,0.99,0.54,0.95,0.04,54.65,32.58,0.00,8.18,0.05,0.01,0.00
323,0.10,0.00,4.11,0.39,0.04,0.01,0.05,0.01,0.00,0.00,5.80,44.28,0.00,45.21,0.00,0.01,0.00
324,0.11,0.00,3.34,0.56,0.07,0.02,0.11,0.01,0.01,0.00,11.00,35.53,0.00,48.88,0.04,0.34,0.00
325,2.51,0.00,9.03,3.33,1.32,0.61,0.81,9.61,35.27,0.07,20.78,14.28,0.92,1.03,0.42,0.00,0.00
326,1.90,0.00,5.05,1.96,0.77,0.22,0.58,0.50,24.57,2.29,13.20,5.33,5.96,9.88,25.58,2.22,0.00
327,1.79,0.00,8.83,4.05,1.89,0.66,0.67,0.45,25.26,5.15,12.41,5.26,7.22,2.38,20.84,3.14,0.00
328,0.64,0.00,2.93,0.96,0.24,0.08,0.45,3.56,37.19,6.52,13.92,7.68,4.23,9.64,11.01,0.95,0.00
329,1.63,0.00,4.02,1.53,0.41,0.17,1.99,0.04,7.90,0.30,2.69,0.74,0.02,0.01,65.66,12.90,0.00
330,2.07,0.00,5.49,0.69,0.21,0.07,0.08,1.51,25.53,1.02,17.11,3.31,9.32,16.67,16.12,0.79,0.00
331,0.98,0.00,11.85,6.86,2.93,1.25,1.45,0.34,22.11,1.43,13.96,4.49,3.92,8.65,18.56,1.21,0.00
332,1.94,0.00,1.88,0.95,0.19,0.03,0.69,0.00,15.48,0.01,7.03,1.35,0.37,0.08,65.09,4.91,0.00
333,0.91,0.00,4.12,0.88,0.18,0.04,0.43,1.94,32.48,4.59,4.13,1.43,0.50,1.33,38.92,8.13,0.00
334,1.07,0.00,4.31,0.37,0.06,0.01,0.25,0.02,34.27,0.32,18.27,5.47,2.84,4.25,27.50,1.00,0.00
335,1.22,0.00,10.41,3.09,1.40,0.46,0.20,2.83,33.91,6.15,8.30,3.98,2.40,1.51,19.51,4.63,0.00
336,2.09,0.00,4.68,1.22,0.29,0.13,0.37,1.60,36.56,4.48,10.41,4.90,4.20,5.56,21.66,1.85,0.00
337,1.03,0.00,5.36,1.55,0.50,0.09,0.68,0.58,37.21,1.86,19.64,3.66,4.30,4.29,17.96,1.30,0.00
338,0.98,0.00,4.08,0.40,0.09,0.02,0.07,2.91,33.02,2.09,16.95,2.85,4.98,12.28,18.52,0.76,0.00
339,1.05,0.00,8.07,4.72,2.19,0.65,1.43,0.00,20.88,0.28,16.86,4.33,0.92,0.25,34.60,3.77,0.00
340,0.82,0.00,7.60,3.55,1.54,0.64,1.17,0.56,42.22,2.44,15.73,5.41,2.40,3.67,11.88,0.36,0.00
341,0.72,0.00,2.35,0.23,0.03,0.01,0.21,0.09,34.23,0.18,5.02,2.90,0.50,0.34,50.28,2.92,0.00
342,0.81,0.00,8.47,2.52,0.78,0.23,0.58,0.27,34.59,0.93,15.44,5.26,1.62,9.50,17.15,1.87,0.00
343,2.24,0.00,5.27,1.15,0.14,0.03,0.50,0.16,30.75,1.36,22.30,7.06,5.50,2.30,19.33,1.89,0.00
344,5.42,0.00,3.82,1.25,0.21,0.08,0.11,5.92,16.75,0.94,2.16,4.73,6.20,42.87,8.29,1.26,0.00
345,16.52,0.00,3.72,20.33,10.49,5.98,0.96,0.15,0.03,0.67,0.14,0.19,0.32,0.33,8.02,32.15,0.00
346,2.57,0.00,4.43,3.46,0.64,0.30,0.42,2.15,27.01,5.86,14.72,2.12,5.53,12.82,17.23,0.75,0.00
347,8.06,0.00,5.28,2.98,0.87,0.17,0.41,0.17,13.49,0.62,22.52,1.96,4.23,1.12,36.65,1.47,0.00
348,0.65,0.00,2.61,5.85,0.40,0.12,0.06,0.98,0.79,1.05,1.44,0.40,9.34,60.79,15.22,0.30,0.00
349,3.91,0.00,4.20,7.53,1.68,0.98,0.34,0.26,10.28,1.66,9.86,2.38,17.57,13.86,17.74,7.77,0.00
350,1.20,0.00,5.30,1.12,0.26,0.08,1.19,0.26,17.56,2.56,28.92,3.26,11.06,3.88,22.83,0.52,0.00
351,24.22,0.00,0.56,1.77,0.78,0.42,0.64,0.04,0.03,0.16,0.33,0.11,0.12,0.18,4.06,66.58,0.00
352,5.64,0.00,3.75,4.71,1.10,0.87,0.45,0.83,0.14,0.37,1.06,1.21,6.00,26.27,46.45,1.16,0.00
353,24.43,0.00,0.80,2.10,0.53,0.32,0.62,0.04,0.00,0.04,0.24,0.19,0.99,3.21,12.74,53.77,0.00
354,0.81,0.00,2.72,0.44,0.11,0.03,0.63,5.03,20.93,7.25,19.83,2.08,12.23,7.33,20.27,0.31,0.00
355,2.52,0.00,1.80,2.23,0.17,0.04,0.06,2.28,1.79,0.82,3.10,1.51,10.61,37.31,33.50,2.27,0.00
356,9.46,0.00,2.61,4.21,0.52,0.35,0.29,0.56,0.04,0.08,0.29,0.36,3.78,21.85,27.15,28.46,0.00
357,4.58,0.00,2.45,6.01,0.82,0.60,0.54,0.07,0.02,0.05,0.16,0.13,1.04,26.24,55.56,1.73,0.00
358,10.78,0.00,1.99,3.32,0.45,0.32,0.85,0.37,0.02,0.13,0.19,0.21,0.97,15.81,37.62,26.97,0.00
359,0.58,0.00,0.68,2.86,0.14,0.06,0.79,0.35,31.05,2.14,29.09,3.22,7.90,2.28,18.43,0.42,0.00
360,0.70,0.00,9.77,17.03,3.66,1.89,0.11,0.48,0.06,0.41,1.09,0.78,22.30,34.34,7.22,0.17,0.00
361,25.98,0.00,0.42,0.97,0.21,0.05,0.81,0.02,0.05,0.08,0.30,0.95,2.37,5.66,1.42,60.71,0.00
362,0.91,0.00,4.18,2.57,0.41,0.13,0.77,0.74,34.68,5.86,30.21,3.46,3.09,0.07,12.71,0.22,0.00
363,4.72,0.00,2.55,0.56,0.22,0.13,1.26,24.30,6.16,10.68,11.36,1.49,5.38,8.46,21.62,1.12,0.00
364,7.98,0.00,1.72,3.47,0.26,0.26,0.05,0.17,0.02,0.13,0.16,0.24,0.82,26.94,56.11,1.66,0.00
365,3.80,0.00,8.62,9.05,2.63,1.25,0.19,1.00,0.60,1.12,2.10,1.18,8.65,18.63,39.24,1.95,0.00
366,1.65,0.00,5.61,2.63,0.80,0.25,0.67,0.30,15.41,1.57,21.66,2.55,11.74,5.13,25.01,5.03,0.00
367,12.58,0.00,1.03,2.12,0.12,0.05,0.26,0.20,0.04,0.16,0.31,0.27,7.75,35.58,4.70,34.82,0.00
368,16.92,0.00,0.86,2.61,0.43,0.28,0.25,0.05,0.01,0.04,0.28,0.15,4.43,9.49,21.99,42.20,0.00
369,1.03,0.00,1.30,5.42,0.92,0.12,0.12,0.47,2.89,1.05,3.20,1.81,11.15,59.77,9.90,0.86,0.00
370,1.61,0.00,2.89,3.66,0.26,0.15,0.02,1.15,0.23,0.60,1.88,0.69,14.72,39.49,32.08,0.57,0.00
371,4.35,0.00,2.28,2.41,0.30,0.36,0.12,0.35,0.02,0.20,0.46,0.36,3.86,16.05,66.72,2.16,0.00
372,24.17,0.00,1.90,14.10,6.04,4.22,1.05,0.05,0.02,0.05,0.06,0.16,0.71,0.57,10.19,36.72,0.00
373,41.69,0.00,0.69,1.57,0.37,0.23,2.15,0.14,0.03,0.20,0.13,0.16,0.62,1.57,4.42,46.04,0.00
374,3.83,0.00,7.97,3.64,1.62,0.45,0.69,0.08,22.03,0.65,17.10,1.91,4.70,0.54,26.74,8.05,0.00
375,8.11,0.00,2.07,2.21,0.16,0.09,0.13,0.15,0.02,0.09,0.30,0.35,4.79,16.05,61.59,3.89,0.00
376,0.62,0.00,1.59,4.42,0.44,0.07,0.24,1.53,12.09,3.19,11.17,2.26,10.18,31.64,19.82,0.74,0.00
377,0.87,0.00,4.03,0.76,0.07,0.02,1.24,1.08,30.13,1.97,29.67,2.04,7.06,2.56,18.20,0.31,0.00
378,5.63,0.00,2.99,2.40,0.14,0.08,0.29,1.64,0.18,0.74,1.56,1.10,10.39,35.92,36.14,0.80,0.00
379,23.35,0.00,1.77,5.27,1.09,0.73,0.46,0.09,0.01,0.07,0.08,0.26,0.59,8.71,41.78,15.74,0.00
380,22.11,0.00,1.70,5.33,1.17,1.12,0.22,0.14,0.02,0.11,0.16,0.12,3.13,3.14,26.15,35.38,0.00
381,3.58,0.00,12.56,12.53,8.04,2.52,0.76,2.22,3.24,1.59,8.16,2.21,11.75,5.23,24.90,0.71,0.00
382,0.42,0.00,0.62,4.41,0.30,0.06,0.33,0.37,27.39,3.96,23.64,3.41,5.65,9.17,19.59,0.67,0.00
383,0.21,0.00,2.92,0.48,0.05,0.01,0.13,5.12,33.58,9.97,23.27,2.49,8.91,1.99,10.53,0.33,0.00
384,0.94,0.00,4.07,0.46,0.11,0.03,0.45,0.20,34.58,3.06,18.47,4.12,4.89,1.54,26.32,0.75,0.00
385,0.57,0.00,6.07,2.29,0.62,0.21,0.11,3.44,24.13,10.61,20.83,2.79,13.60,4.12,10.26,0.37,0.00
386,1.22,0.00,6.52,3.59,1.50,0.58,0.47,1.91,30.60,8.87,16.70,3.79,7.39,1.96,14.51,0.38,0.00
387,1.77,0.00,7.46,2.64,0.64,0.20,0.75,0.17,17.29,0.59,18.18,4.24,6.13,1.16,30.03,8.75,0.00
388,1.80,0.00,4.24,0.58,0.12,0.03,0.16,0.32,23.83,4.58,12.97,5.31,7.86,3.70,32.93,1.58,0.00
389,2.80,0.00,6.99,3.41,1.14,0.42,0.99,0.25,18.85,1.11,8.43,2.85,3.39,0.82,39.31,9.24,0.00
390,2.51,0.00,2.51,0.37,0.05,0.01,0.50,23.60,18.48,13.52,15.07,1.74,5.27,1.33,13.25,1.81,0.00
391,1.20,0.00,4.48,1.10,0.28,0.08,0.41,2.98,29.53,10.69,16.86,3.20,11.24,1.95,15.44,0.57,0.00
