uniqid_huc10,coa_wheat_bushels_1969_huc10,coa_wheat_bushels_1974_huc10,coa_wheat_bushels_1978_huc10,coa_wheat_bushels_1982_huc10,coa_wheat_bushels_1987_huc10,coa_wheat_bushels_1992_huc10,coa_wheat_bushels_1997_huc10,coa_wheat_bushels_2002_huc10,coa_wheat_bushels_2007_huc10,coa_wheat_bushels_2012_huc10
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,40.7,29.4,61.6,71.0,111.6,150.7,128.0,13.6,87.0,10.7
326,1.7,3.4,2.8,2.0,21.1,3.6,2.4,2.3,0.0,2.6
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
328,1.3,6.0,2.4,4.3,4.4,3.9,2.2,0.9,0.6,4.1
329,0.6,1.7,1.4,1.5,1.9,0.7,2.7,2.3,2.3,0.0
330,2.0,19.4,13.5,32.3,18.3,6.0,6.4,5.5,5.5,5.4
331,1.7,1.1,1.1,2.4,1.2,0.0,1.3,1.2,1.2,0.0
332,6.0,23.0,16.1,25.6,15.1,19.5,13.5,6.9,5.3,5.0
333,79.3,161.1,120.0,162.7,152.3,147.3,190.9,65.9,323.7,160.6
334,1.9,2.6,1.1,0.5,1.3,1.3,0.0,0.0,1.4,0.0
335,0.3,1.4,0.8,1.4,0.7,0.5,1.2,1.2,0.8,1.0
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,28.6,36.7,32.1,82.3,33.9,76.4,60.4,44.7,134.5,48.4
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,89.0,60.9,49.1,185.8,139.9,176.2,177.6,150.9,149.5,152.0
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,21.5,21.4,28.1,27.1,34.4,57.4,24.9,16.8,18.3,18.4
343,53.9,34.0,22.8,115.3,135.4,127.8,143.1,55.7,36.7,99.0
344,5.5,2.4,0.3,1.4,1.0,1.6,3.0,2.4,1.1,1.1
345,6.6,44.7,31.1,26.8,61.6,23.8,17.4,2.6,0.0,5.4
346,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,0.1,0.2,0.1,0.4,0.2,0.2,0.3,1.6,1.7,1.5
349,16.9,39.8,39.0,56.8,40.9,59.6,66.9,85.9,82.8,94.2
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,38.9,88.4,90.9,140.3,100.0,91.2,102.1,101.9,98.4,181.0
352,72.9,168.8,42.2,95.3,13.2,17.8,0.0,14.4,14.4,0.0
353,0.7,0.5,0.5,0.7,0.6,0.5,0.7,1.6,0.9,0.6
354,0.4,1.3,0.7,1.0,0.8,0.6,0.9,0.5,0.6,0.8
355,832.3,644.8,542.4,1319.2,1259.4,1266.2,1622.5,373.9,1691.4,528.0
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1
357,2.6,5.3,7.2,5.2,2.9,3.0,0.8,0.8,0.3,0.6
358,39.3,43.2,48.9,291.9,328.0,212.9,180.9,92.6,89.2,161.9
359,16.1,33.9,24.2,77.2,33.7,30.2,55.5,41.7,46.1,43.6
360,3.3,74.9,57.0,68.4,58.0,53.4,95.8,27.4,33.7,0.8
361,0.7,1.8,2.0,3.1,1.9,0.3,0.4,0.0,0.0,0.0
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,5.5,7.9,9.1,9.6,6.2,0.4,0.5,2.1,1.5,18.8
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,587.8,473.4,229.7,626.9,438.1,579.8,496.4,260.7,856.9,271.5
367,0.0,0.2,0.2,0.5,0.4,0.6,0.2,0.2,0.1,0.1
368,160.0,340.7,241.3,751.3,317.6,309.7,570.5,426.7,471.7,438.8
369,23.6,91.8,47.0,63.0,119.4,53.7,39.4,10.0,12.5,18.2
370,2028.8,2641.4,2543.7,3515.5,2339.4,2504.0,3741.5,1214.4,943.5,2694.6
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,70.3,42.0,30.3,105.3,137.9,171.3,159.2,68.0,84.6,131.6
373,13.7,31.4,30.7,31.2,36.5,34.3,35.5,12.9,63.2,45.4
374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,2431.7,2633.1,2477.6,3015.1,2123.2,2844.3,5682.3,2540.3,829.7,3518.8
376,0.3,0.9,0.7,0.5,0.1,0.0,0.0,0.1,0.1,0.0
377,3153.6,3383.9,3743.6,4386.8,2998.7,3425.7,4939.8,2998.0,1393.1,3953.5
378,0.8,1.7,0.9,2.0,0.5,0.9,1.0,3.1,1.8,1.4
379,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,2216.5,2372.2,2099.8,2616.2,1851.1,2409.8,3930.9,2023.6,874.1,2890.7
381,1658.1,1415.3,1330.4,1726.7,1472.1,2543.8,2061.8,855.6,3792.9,1927.8
382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,154.8,360.4,367.5,346.7,432.2,401.5,396.9,128.5,599.2,455.1
384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,0.0,0.2,0.1,0.3,0.2,0.2,0.5,0.2,0.2,0.1
386,0.0,0.2,0.8,1.5,8.6,7.8,22.8,11.1,49.2,5.9
387,1580.0,1479.6,2077.6,2913.3,1935.9,2378.9,2154.3,2113.9,2725.1,2957.0
388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,544.4,505.3,382.4,852.3,627.8,870.4,789.4,416.0,1143.6,273.1
392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,2.0,5.0,11.4,28.5,11.9,15.3,12.5,11.6,35.1,28.9
394,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,23.5,22.2,7.7,21.4,27.4,22.4,66.8,48.8,22.6,58.5
396,3.0,15.1,16.2,25.0,10.3,10.7,14.3,8.7,7.6,13.8
397,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,3.6,11.6,7.2,11.5,9.1,7.4,10.2,7.5,8.2,8.9
399,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.8,0.8,0.7
400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
401,34.7,27.0,6.4,64.5,39.5,46.6,44.5,50.0,42.3,33.7
402,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,49.1,43.5,77.8,133.5,134.1,168.9,134.4,42.4,122.8,20.1
404,0.5,3.7,5.7,11.9,9.1,12.9,3.8,3.7,2.6,3.5
405,0.6,0.5,0.5,8.9,2.7,2.1,1.3,2.4,18.1,28.9
406,0.6,0.7,1.9,4.3,4.4,3.2,7.4,1.2,1.2,1.1
407,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.7,0.7,0.1
408,1.2,1.8,3.2,5.3,37.7,13.9,8.7,8.5,11.4,18.5
409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,983.8,1344.7,1201.0,1830.0,1272.4,1769.4,2100.4,1488.7,605.7,2079.1
412,0.8,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,12.2,13.2
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,26.9,43.9,145.6,591.3,330.0,146.5,271.4,159.6,228.3,459.5
417,329.4,403.3,441.0,588.5,587.0,722.4,701.5,274.1,847.1,856.3
418,598.4,771.7,812.2,1092.6,693.8,877.6,826.2,700.4,450.4,724.2
419,168.7,195.2,241.7,357.6,401.7,442.6,540.4,258.7,705.2,592.3
420,3122.4,3967.1,3804.1,4857.9,3234.7,3952.6,8742.1,3867.8,1011.2,4934.9
421,24.3,48.9,0.7,2.4,0.2,0.8,0.7,0.7,0.7,0.7
422,0.8,5.5,3.8,2.7,9.7,2.6,1.9,3.2,3.0,0.5
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,0.1,0.0,0.0,1.5,1.1,0.0,0.0,1.7,1.7,4.1
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,115.4,95.2,156.3,269.3,238.4,304.0,175.8,162.6,442.7,172.9
427,465.6,452.6,244.9,765.9,553.5,731.9,581.5,265.1,1059.9,257.4
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,30.9,22.1,21.8,43.2,49.0,41.1,50.8,14.0,72.7,17.1
432,151.7,89.2,61.1,154.7,86.9,182.9,118.4,208.6,283.1,55.6
433,0.7,2.1,1.7,1.6,2.0,0.1,0.7,0.1,0.1,0.0
434,0.2,19.4,8.4,148.7,16.4,21.1,16.5,16.9,33.6,5.9
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,94.9,56.4,64.3,187.8,263.7,204.3,184.0,45.4,251.5,56.8
437,165.9,584.5,207.1,1185.3,823.6,561.7,1078.6,778.1,771.5,969.9
438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,86.8,75.2,48.8,135.8,144.8,153.8,151.9,146.7,192.0,156.4
440,1.6,3.9,3.5,7.9,5.7,5.7,6.9,3.0,7.9,3.3
441,15.7,18.3,0.1,0.1,7.4,8.5,13.1,12.1,12.1,10.0
442,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
443,11.4,21.7,53.0,84.4,42.4,67.0,101.9,73.6,73.1,57.3
444,0.3,0.3,0.1,0.7,0.4,0.4,0.6,0.4,0.5,0.8
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,32.5,69.3,49.1,168.3,71.2,68.4,125.9,98.1,108.4,106.3
447,522.4,649.8,545.2,894.8,596.6,639.4,767.9,463.1,436.5,557.2
448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,2.7,8.4,6.2,3.9,1.3,0.5,1.2,1.4,1.9,1.4
453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,0.2,0.1,0.4,0.3,0.3,0.2,0.0,0.0,0.0,0.0
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,12.3,6.6,4.2,28.8,22.3,37.6,37.9,26.7,10.2,29.7
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
460,3.2,6.9,4.9,19.2,8.1,6.4,11.8,9.6,10.6,10.7
461,4.5,6.7,3.4,2.0,41.5,0.0,42.2,56.8,56.8,52.4
462,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,0.0,0.0,0.0,2.0,2.2,0.0,0.0,0.0,0.0,0.0
464,0.4,0.0,0.4,4.8,4.5,4.1,16.2,9.8,47.4,48.4
465,0.9,6.8,20.4,41.3,8.5,8.6,8.6,8.6,14.0,15.1
466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,58.8,152.6,71.3,72.8,127.6,65.5,41.5,12.9,15.4,20.4
469,0.1,0.2,0.0,0.1,0.0,0.1,0.0,0.2,0.2,0.1
470,0.0,0.1,0.1,0.5,0.6,0.0,0.0,0.0,0.0,0.0
471,0.1,0.3,0.2,0.3,0.2,0.1,0.2,0.0,0.0,0.0
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,1.2,0.4,2.9,9.0,4.9,3.0,0.0,4.8,0.0,0.0
474,104.4,58.3,105.0,353.0,278.0,265.6,413.3,457.2,518.2,758.5
475,10.6,14.0,6.1,17.0,10.5,16.0,26.3,15.6,19.7,33.9
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
477,0.8,0.6,0.7,0.8,1.3,2.7,2.7,1.7,2.0,2.7
478,0.8,6.2,0.6,1.4,1.4,0.4,1.2,0.3,0.3,0.8
479,53.3,105.2,101.4,132.9,111.1,135.7,245.0,207.2,78.5,344.5
480,18.0,19.4,20.2,126.1,141.8,85.1,68.2,31.4,30.6,60.0
481,399.8,254.4,166.6,832.2,595.5,749.9,808.1,740.3,997.3,688.8
482,675.0,733.2,536.1,1030.2,622.8,509.0,1094.6,200.8,455.3,705.2
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,22.7,25.6,29.4,41.6,50.2,50.2,70.2,24.0,100.8,97.3
485,1.4,3.4,0.3,0.5,0.3,0.3,0.0,0.9,1.0,0.6
486,82.1,316.4,220.5,277.3,163.2,191.5,132.4,63.0,48.1,35.3
487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,1147.1,1132.9,1045.9,1733.9,1567.8,1944.6,1635.5,931.3,2082.7,1445.7
489,63.7,147.4,37.6,90.6,13.5,19.5,2.2,17.4,17.6,1.6
490,48.3,185.8,83.7,140.3,114.5,80.2,160.0,119.6,78.7,112.1
491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1
493,3.6,8.4,2.1,3.5,0.5,0.0,0.0,0.0,0.0,0.0
494,184.3,122.3,35.3,287.0,184.5,235.2,238.3,254.3,294.7,215.7
495,0.3,1.1,0.9,0.5,0.1,0.1,0.1,0.2,0.2,0.0
496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,3.4,13.0,9.0,11.5,6.8,12.0,8.3,4.2,3.2,3.0
498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,17.8,32.2,13.7,31.4,21.5,32.4,22.9,5.8,60.6,27.9
500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,0.4,1.0,0.2,0.6,0.1,0.0,0.0,0.0,0.0,0.0
502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,119.1,417.5,227.8,308.0,251.3,129.9,194.2,89.1,108.9,112.6
505,669.1,848.7,708.8,844.5,449.1,627.2,508.3,442.9,110.9,364.7
506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,770.8,702.8,881.9,1313.4,1355.7,1505.5,1312.0,567.2,1215.2,273.0
508,15.0,4.2,4.6,5.4,11.3,15.5,4.4,11.1,10.5,9.4
509,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1
510,23.3,32.2,13.9,6.6,16.4,16.5,0.0,0.0,15.8,0.0
511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,623.4,1115.7,1158.8,1319.9,1409.6,1691.7,1797.0,575.7,2216.8,2159.3
513,0.0,0.1,0.3,0.5,0.1,0.1,0.1,0.1,0.2,0.2
514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,4.4,10.3,2.6,4.5,0.6,0.5,0.0,0.4,0.4,0.0
519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,20.5,51.4,4.8,7.4,4.7,4.7,0.0,14.1,15.1,11.9
521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,117.8,77.3,24.2,185.8,187.7,226.0,163.6,87.5,252.4,161.5
523,3.5,7.5,8.3,13.2,9.3,8.3,9.0,7.9,7.5,9.2
524,22.2,34.6,6.8,49.8,23.3,36.4,60.3,45.2,141.8,85.2
525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,3.9,3.8,3.2,20.6,19.9,23.7,31.2,26.0,24.1,37.8
527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,32.4,81.0,7.5,11.7,7.5,7.4,0.0,20.0,21.5,15.7
529,910.9,866.3,566.1,1457.0,1059.9,1457.0,1236.4,615.3,1980.7,474.8
530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,120.1,90.9,74.7,105.4,150.6,128.7,227.0,174.0,111.7,220.0
534,1.9,1.9,1.9,0.8,6.0,5.9,0.0,6.2,0.0,7.0
535,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,7.9,7.9,10.2,120.5,43.1,37.4,37.5,20.0,4.3,25.6
537,200.5,212.0,85.3,335.5,234.8,319.3,307.5,71.8,189.4,212.2
538,42.1,33.6,31.2,281.5,121.5,130.0,171.8,166.1,211.7,171.1
539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,59.5,83.6,164.7,586.9,303.0,367.2,233.3,146.4,344.8,49.1
541,34.2,27.7,8.9,68.1,43.5,47.8,45.1,45.1,37.0,35.8
542,66.3,165.9,15.4,24.1,15.3,15.6,0.0,43.7,47.1,34.5
543,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1
544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,0.5,1.1,0.1,0.1,0.1,0.2,0.0,0.2,0.2,0.2
546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,120.1,247.4,191.4,228.6,219.5,217.5,287.5,101.6,480.5,238.7
548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,312.5,638.9,485.9,637.7,605.2,540.3,726.6,219.7,1037.6,510.0
551,1.0,1.1,2.1,1.9,1.6,1.3,1.0,0.8,1.3,0.6
552,6.4,8.4,7.1,5.3,3.9,1.8,2.0,1.7,0.5,0.6
553,40.3,17.7,4.8,13.2,35.2,23.2,111.1,89.1,94.0,56.0
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,2.3,2.3,0.0,0.0,0.1,0.0,9.9,9.8,4.6,30.2
557,3.6,42.3,14.3,50.1,59.9,32.1,33.8,13.6,22.7,15.9
558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,134.5,132.3,98.1,176.8,184.3,236.8,179.1,61.2,326.4,118.0
560,0.1,0.4,0.2,0.4,0.2,0.2,0.4,0.4,0.3,0.1
561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,300.1,645.3,712.5,1009.1,710.8,831.4,908.1,1125.8,1073.3,1203.5
563,3.2,3.1,0.6,15.6,6.8,6.8,18.4,19.5,27.0,20.6
564,2.7,1.7,1.7,1.9,1.8,2.3,10.3,11.6,11.6,0.7
565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
570,193.0,232.8,179.4,337.5,213.6,343.1,290.4,103.6,174.8,312.8
571,43.9,101.0,43.9,57.1,98.1,55.4,37.5,13.0,14.6,26.6
572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,0.8,2.6,1.4,3.3,2.7,1.4,2.1,0.5,0.6,7.7
575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,21.8,10.4,19.0,25.8,4.7,21.1,16.4,4.3,2.7,5.4
577,0.0,0.1,0.1,0.1,0.2,0.5,0.0,0.0,0.3,0.3
578,10.7,12.6,0.1,0.1,6.0,6.0,9.2,7.0,7.0,5.3
579,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
581,0.1,0.1,0.0,0.4,0.2,0.0,0.0,0.1,0.1,0.1
582,2.7,2.1,4.4,9.6,6.2,7.4,17.0,2.6,2.6,2.7
583,0.8,1.3,0.9,1.0,0.2,0.0,0.0,0.0,0.0,0.0
584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,11.9,7.7,4.9,15.1,12.6,18.7,16.1,22.9,25.1,6.4
586,101.4,187.5,72.5,118.2,201.3,109.4,79.4,32.1,31.2,85.5
587,0.6,0.6,0.8,8.8,3.1,6.6,6.6,3.4,0.7,4.4
588,4.8,6.8,7.0,14.8,8.2,2.4,0.4,0.5,0.0,0.2
589,110.7,99.6,50.6,234.1,158.7,214.8,197.5,185.3,132.7,172.9
590,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,15.8,12.7,20.8,43.3,43.4,49.5,43.3,42.3,67.4,18.4
592,2320.2,3199.0,3030.3,3938.0,2587.3,3373.5,3204.4,2114.6,2322.6,2658.9
593,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.4,0.4,0.0
594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,1.3,1.1,0.9,2.0,0.4,2.2,0.0,2.5,0.0,2.0
596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.2
597,85.9,99.9,204.0,520.2,250.5,427.9,302.6,258.0,452.8,68.5
598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,386.9,359.7,429.0,585.3,643.8,652.3,744.0,304.1,1034.7,916.6
602,2.0,4.4,2.9,13.1,5.4,4.5,8.2,6.5,7.2,5.4
603,45.5,66.2,131.2,460.7,227.8,318.4,204.2,132.7,319.4,57.5
604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,2545.4,2721.1,2578.3,3196.4,2292.9,2849.5,5158.5,2422.1,1100.7,3593.1
606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,1.1,1.1,1.4,15.5,5.6,5.9,5.9,3.1,0.7,3.9
608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,17.4,18.0,6.6,7.2,0.5,0.0,0.0,0.0,0.0,0.6
610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,567.6,485.0,474.6,734.4,563.1,566.3,607.4,452.0,576.5,505.1
612,0.1,0.1,0.6,2.0,6.9,6.3,19.2,9.5,43.0,15.9
613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,3210.3,3973.4,3742.2,4858.9,3221.3,4029.3,8644.1,3734.5,1071.9,5059.3
615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.4,2.1
616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
617,425.7,314.8,267.5,689.4,627.1,660.8,793.8,202.3,879.9,295.2
618,0.6,1.1,0.0,0.0,0.3,0.7,0.5,18.2,5.4,4.7
619,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
620,0.1,0.0,0.0,1.2,0.9,0.0,0.0,1.3,1.3,1.1
621,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0
622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,913.6,858.7,831.1,1603.9,1584.9,1507.8,1765.0,665.9,2328.9,561.3
625,1368.2,2293.0,1644.0,2696.4,1388.5,2436.4,1947.3,1413.2,1459.6,2175.0
626,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0
627,3460.0,4382.4,4220.2,5347.8,3556.3,4339.0,9622.1,4227.7,1110.2,5321.1
628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0
630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
631,10.5,57.1,66.8,101.4,39.3,39.8,62.7,40.4,36.2,63.1
632,1.0,2.9,2.4,2.2,2.8,0.1,0.6,0.0,0.0,0.0
633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,15.5,18.8,14.5,63.7,56.3,108.7,114.4,68.4,63.8,102.1
637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,3.1,21.5,32.9,69.4,53.0,73.6,21.8,20.7,14.6,19.6
639,8.0,27.4,20.9,12.5,3.1,1.6,2.8,2.9,2.9,2.3
640,2689.0,3203.6,3099.0,4449.3,2814.9,3135.2,4698.1,1684.9,1092.2,3002.4
641,177.0,302.9,327.3,362.2,430.6,441.3,523.5,166.2,741.7,636.0
642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
645,23.0,49.8,31.0,105.5,42.5,40.6,72.1,59.6,65.7,60.6
646,39.1,31.7,42.5,32.3,21.3,8.5,4.1,2.2,2.7,3.8
