uniqid_huc10,nonfp_1987_huc10,nonfp_1988_huc10,nonfp_1989_huc10,nonfp_1990_huc10,nonfp_1991_huc10,nonfp_1992_huc10,nonfp_1993_huc10,nonfp_1994_huc10,nonfp_1995_huc10,nonfp_1996_huc10,nonfp_1997_huc10,nonfp_1998_huc10,nonfp_1999_huc10,nonfp_2000_huc10,nonfp_2001_huc10,nonfp_2002_huc10,nonfp_2003_huc10,nonfp_2004_huc10,nonfp_2005_huc10,nonfp_2006_huc10,nonfp_2007_huc10,nonfp_2008_huc10,nonfp_2009_huc10,nonfp_2010_huc10,nonfp_2011_huc10,nonfp_2012_huc10
10934,311.8,175.8595,173.6250,193.8039,179.8250,287.7948,314.5195,296.6684,319.4290,255.3339,273.2860,204.9563,233.8148,239.0434,313.0569,302.9599,281.5292,426.3578,246.4626,199.8222,213.5534,225.5257,184.1275,156.2535,177.4404,184.1829
10935,2.9,2.8907,3.1180,2.0529,2.1174,2.4634,3.1168,3.2240,2.5976,1.0718,4.7245,1.6231,1.7912,2.1567,2.2977,3.0173,1.9365,4.1621,1.2220,1.0877,2.3797,1.7385,1.6867,1.0346,1.1426,1.6582
10936,1.4,1.0674,0.8254,1.2065,1.5455,1.9691,3.6295,2.7446,2.3084,4.2881,2.5725,1.4473,1.5466,2.2219,2.8947,2.9304,3.2124,5.5104,1.8099,0.9913,1.9099,2.2028,1.4118,1.6189,2.1460,2.2400
10937,84.8,40.9813,38.3291,49.8857,44.7958,76.2443,81.1856,74.7387,85.0157,73.4498,57.5875,53.1913,60.5249,59.7936,81.3714,73.0422,72.4069,99.3719,64.1457,50.6407,47.8863,55.6593,43.5647,39.8130,45.3825,43.2756
10938,15.6,11.7763,9.3052,13.7316,17.4339,22.4639,42.0896,31.9386,26.7987,50.2476,31.4126,17.8909,19.2719,28.1425,37.5436,38.7814,42.2246,72.6650,24.4508,13.8824,27.9020,33.0364,21.7908,25.1129,34.1798,36.3887
10939,5.2,1.8846,1.6435,2.7793,1.7860,3.4574,6.7032,7.3930,6.0508,7.5955,3.4098,5.6858,8.0356,6.6247,10.9073,7.8363,7.3398,8.7010,5.8335,6.0573,6.0215,5.2235,4.6420,5.0858,4.5248,3.0734
10940,1.8,1.7535,1.9094,1.2453,1.2941,1.5134,1.9077,1.9977,1.6108,0.6724,2.9174,1.0081,1.1201,1.3473,1.4413,1.8822,1.2188,2.6340,0.7694,0.7003,1.4841,1.0823,1.0423,0.6381,0.7020,1.0278
10941,0.4,0.3200,0.2526,0.3620,0.4467,0.5701,1.0440,0.7980,0.6770,1.2555,0.7918,0.4515,0.4840,0.7038,0.9229,0.9183,0.9854,1.6773,0.5589,0.3077,0.6116,0.7013,0.4561,0.5195,0.6792,0.7154
10942,3.9,2.7768,2.4339,3.0699,3.1303,5.1795,4.1774,4.9254,6.0383,6.7654,5.2633,3.7571,1.7886,3.1025,3.1486,2.9687,2.4022,5.3919,3.2222,3.0306,2.6724,2.9464,2.8374,1.8746,2.5938,3.1709
10943,5.3,4.1908,3.5728,5.7367,6.7816,8.6916,12.4038,11.3836,10.2264,17.6529,13.2265,5.3010,6.6098,8.1083,10.8863,12.9692,12.4614,25.4329,8.6837,4.3622,8.6498,10.6304,8.6818,20.6021,19.9320,10.8568
10944,16.2,16.3066,17.7455,11.6235,12.2523,14.4081,17.9885,18.6797,15.0922,6.2910,27.2932,9.4152,10.5125,12.7305,13.7363,17.8639,11.4281,24.8916,7.3099,6.6409,14.1629,10.3831,10.0745,6.1780,6.8303,10.0508
10945,0.8,0.6404,0.5223,0.8071,0.9877,1.2758,2.0617,1.7156,1.5006,2.6957,1.8245,0.8510,0.9901,1.3130,1.7478,1.9543,1.9868,3.7679,1.2726,0.6627,1.2408,1.4645,1.0828,2.0756,2.1739,1.4967
10946,134.7,139.8902,158.1772,107.7854,117.9549,142.9117,185.2727,199.0533,166.7247,71.6431,320.2606,113.6710,130.4781,161.3756,181.0291,244.4611,161.7942,361.3630,109.0482,101.0312,219.3733,162.2439,158.5973,97.9499,108.6188,161.3161
10947,9.7,4.7363,4.4590,5.8263,5.3007,9.1096,9.7780,9.1216,10.5482,9.1987,7.2988,6.8748,7.8963,7.8850,10.7570,9.6858,9.7075,13.5680,8.9301,7.1521,7.2151,8.4843,6.6619,6.1081,7.0771,6.9166
10948,8.1,2.9616,2.5860,4.3782,2.8108,5.4459,10.5833,11.7094,9.6127,12.0964,5.5823,9.3400,13.2337,10.9199,18.0354,12.9657,12.1505,14.4438,9.7030,10.1001,9.8691,8.5755,7.6290,8.3665,7.4822,5.1071
10949,0.4,0.2595,0.3132,0.3739,0.4116,0.5762,0.7191,0.6708,0.5953,0.7790,0.7251,0.4468,0.4301,0.5738,0.5995,0.6814,0.6992,1.2138,0.4398,0.3432,0.4813,0.4240,0.3036,0.2827,0.3276,0.3711
10950,5.7,5.7920,6.4349,4.2986,4.6010,5.4802,6.9834,7.3310,6.0467,2.5378,10.9697,3.8554,4.3869,5.3571,5.8694,7.8585,5.1351,11.3146,3.3696,3.1081,6.7949,5.0423,4.9724,3.0779,3.4485,5.1678
10951,12.7,12.7211,13.9574,9.2579,9.7508,11.5168,14.5589,15.1438,12.2933,5.1542,22.6120,7.8659,8.8127,10.6615,11.5778,15.1076,9.7894,21.3596,6.3196,5.7795,13.0926,9.6479,9.3672,5.7602,6.3734,9.4059
10952,2.0,1.4107,1.6649,1.9872,2.1427,3.0430,3.8389,3.5900,3.1336,4.1923,3.9256,2.4357,2.3682,3.1692,3.3309,3.8358,4.0422,7.0994,2.5970,2.0749,2.7929,2.4973,1.7857,1.6643,1.9571,2.2329
10953,0.3,0.4849,0.4453,0.3522,0.4583,0.6072,1.1332,1.0278,0.5685,1.5430,0.5550,0.3740,0.4124,0.6927,1.2178,1.2832,0.5509,0.7775,0.8232,0.3691,0.3508,0.4281,0.3828,0.4718,0.6469,0.3235
10954,1.4,0.4999,0.4413,0.7516,0.4910,0.9637,1.8782,2.0815,1.7037,2.1763,1.0139,1.6834,2.3653,1.9391,3.1971,2.3213,2.1873,2.5853,1.7377,1.8016,1.8550,1.6228,1.4303,1.5703,1.3805,0.9237
10955,3.2,3.2174,3.5305,2.3390,2.4630,2.9044,3.6357,3.7711,3.0900,1.2818,5.4829,1.8965,2.1174,2.5608,2.7569,3.6103,2.3252,5.0901,1.5019,1.3625,2.8877,2.1237,2.0736,1.2754,1.4141,2.0958
10956,220.6,174.9643,206.3428,214.0327,234.4296,318.2763,398.5456,377.3174,325.9100,379.5971,424.3864,235.7134,233.3832,307.3696,324.0020,381.1219,370.8793,663.7025,233.9219,189.3896,278.5056,240.6744,184.5609,159.3119,187.4386,221.9626
10957,0.8,0.5990,0.4971,0.7984,0.9425,1.1916,1.6859,1.5304,1.3680,2.3787,1.7703,0.7062,0.8707,1.0596,1.4057,1.6943,1.6214,3.3115,1.1274,0.5598,1.0098,1.2214,0.9899,2.3554,2.2592,1.2216
10958,4.8,1.7717,1.5778,2.6702,1.7520,3.4785,6.8180,7.6277,6.2396,7.8204,3.7347,6.2090,8.7112,7.1532,11.6947,8.4470,7.9319,9.3486,6.2627,6.5240,6.7955,6.0383,5.3940,5.9220,5.1638,3.4753
10959,28.6,14.6115,14.3283,19.4946,18.7135,33.4894,37.7838,36.9827,44.5372,40.8067,31.5515,31.2390,38.1808,39.6272,58.4465,56.5285,60.2964,89.0686,61.1622,50.9598,50.2999,60.8159,49.1259,45.9109,54.4760,53.6879
10960,1.1,0.8022,0.6882,0.8690,0.8846,1.4711,1.1834,1.3905,1.7036,1.9238,1.4824,1.0672,0.5017,0.8761,0.8858,0.8265,0.6721,1.5056,0.9091,0.8453,0.7713,0.8525,0.8275,0.5484,0.7684,0.9416
10961,1.7,1.1971,1.4658,1.7826,1.9648,2.7716,3.4681,3.2185,2.8475,3.7843,3.5807,2.2007,2.1337,2.8469,2.9976,3.4577,3.5796,6.2445,2.2625,1.7960,2.6306,2.3852,1.7459,1.6356,1.9549,2.2116
10962,3.0,2.1772,1.6955,2.4458,3.0537,3.8542,7.0606,5.3334,4.2960,7.9576,4.7913,2.6924,2.8112,4.0677,5.2996,5.2402,5.5497,9.4596,3.1279,1.7136,3.5003,4.0241,2.6172,2.9604,3.9226,4.1011
10963,3.1,2.2845,1.7668,2.5510,3.1688,3.9712,7.2372,5.4319,4.4886,8.2728,4.9897,2.7955,2.9525,4.2237,5.4301,5.3954,5.7531,9.7086,3.1771,1.7408,3.3650,3.8962,2.5031,2.8607,3.7678,3.9010
10964,0.4,0.3223,0.3109,0.4069,0.4808,0.6411,1.0016,0.8252,0.7080,1.1327,0.8542,0.5015,0.5116,0.7136,0.8546,0.9062,0.9547,1.6433,0.5632,0.3731,0.6229,0.6509,0.4400,0.4680,0.5990,0.6437
10965,99.4,71.7916,63.1320,81.9411,85.0235,142.6184,115.4276,138.2207,171.0095,194.7339,153.7175,112.0214,53.0351,93.0835,95.0370,89.6471,73.4185,163.8211,98.6229,91.5973,84.2502,93.6130,90.8427,60.1545,83.6758,102.4877
10966,2.8,1.3518,1.2902,1.6788,1.5085,2.6120,2.7993,2.5924,3.0012,2.6473,2.0730,1.9571,2.2539,2.2207,2.9958,2.6758,2.6298,3.6064,2.3211,1.8277,1.7942,2.0940,1.6104,1.4726,1.6714,1.5925
10967,0.3,0.2299,0.1900,0.3007,0.3527,0.4523,0.6350,0.5709,0.5074,0.8822,0.6508,0.2576,0.3177,0.3872,0.5142,0.6183,0.5959,1.2179,0.4064,0.2000,0.3867,0.4689,0.3806,0.8976,0.8684,0.4737
10968,2.9,1.3820,1.3277,1.7604,1.6137,2.7995,3.0288,2.8695,3.3196,2.9226,2.2860,2.1805,2.5421,2.5444,3.4636,3.1299,3.1703,4.4048,2.8859,2.2788,2.2420,2.6169,2.0230,1.8411,2.0994,2.0021
10969,1.8,1.3359,1.0357,1.5169,1.9469,2.4896,4.6100,3.4979,2.9520,5.5168,3.2851,1.8582,1.9960,2.8824,3.7946,3.8681,4.2699,7.4153,2.4678,1.3722,2.5720,3.0022,1.9443,2.2424,3.0170,3.1832
10970,1.2,0.8813,0.7056,1.0528,1.3347,1.7057,3.0497,2.3726,2.0186,3.7452,2.2599,1.2074,1.3160,1.8661,2.4760,2.5506,2.7097,4.8045,1.6171,0.8846,1.6373,1.9322,1.3055,1.8276,2.2325,2.0468
10971,8.3,8.4119,9.3381,6.2647,6.7445,8.0256,10.2481,10.7691,8.8808,3.7356,17.9367,6.3184,7.2070,8.8037,9.6619,12.9520,8.4918,18.7677,5.6060,5.1785,12.0414,8.9553,8.8265,5.4594,6.1263,9.1781
10972,38.1,27.3441,23.9910,31.0077,32.0294,53.5748,43.1536,51.3853,63.3010,71.6854,57.8633,42.0192,19.8012,34.6622,35.2423,33.1568,27.1283,60.5506,36.5017,33.9191,30.8391,34.1962,33.1287,21.9281,30.4474,37.2085
10973,3.6,1.7354,1.6354,2.1375,1.9243,3.3395,3.6407,3.3807,3.9308,3.4497,2.7310,2.5737,2.9618,2.9474,4.0058,3.6063,3.6453,5.0749,3.3027,2.6045,2.4970,2.9074,2.2510,2.0516,2.3405,2.2363
10974,3.3,2.4679,1.9753,2.9097,3.6824,4.7191,8.6827,6.5547,5.4214,10.0784,6.0218,3.3712,3.5260,5.1118,6.7123,6.7070,7.2174,12.3111,4.0833,2.2639,4.3569,5.0668,3.2862,3.7517,5.0186,5.3022
10975,4.3,1.8131,1.9668,2.2324,2.2454,3.0556,4.4539,3.7077,4.5927,3.5822,3.3162,3.3794,3.8117,4.1810,3.9266,3.3234,3.4708,4.0017,3.2042,3.7731,3.2667,2.5996,1.9922,1.9756,1.7982,0.9613
10976,4.6,3.4882,2.7494,4.0138,5.0776,6.4804,12.0612,9.2011,7.7441,14.3891,8.8838,5.0472,5.3959,7.8326,10.5021,10.5822,11.3973,19.4452,6.5108,3.6626,7.5193,8.8270,5.7105,6.5091,8.7196,9.2485
10977,36.5,26.0708,22.6629,29.6246,30.6742,49.7801,42.6060,48.7229,57.8300,68.3151,51.6221,35.2192,18.5462,30.7771,32.5901,32.0592,27.1822,59.3553,32.2358,28.1180,26.1881,29.5579,27.9942,25.7446,31.7645,32.5528
10978,4.5,3.2266,2.8191,3.6238,3.7005,6.1507,4.9447,5.8069,7.0896,7.9740,6.4694,4.6838,2.1973,3.8328,3.8734,3.6122,2.9334,6.5237,3.9375,3.6901,3.9997,4.4626,4.3296,2.8655,3.9941,4.8750
10979,0.8,1.1652,0.7586,0.7597,1.0205,1.3842,2.5966,2.0661,1.1921,3.7571,1.1708,0.8078,0.8878,1.3554,2.6233,2.8587,1.1304,1.6833,2.0412,0.8775,0.8557,1.1477,1.0549,1.3197,1.8551,0.7692
10980,24.2,10.3377,11.3118,12.6232,12.9711,17.6115,25.4888,21.0254,26.9735,20.5326,20.4479,20.3389,22.5579,25.4712,22.8838,19.7664,20.9244,24.0243,19.6451,23.3619,20.3652,16.2043,12.3976,12.2218,11.3276,5.9773
10981,1.4,0.9624,0.8289,1.0493,1.0636,1.7597,1.3970,1.6369,1.9935,2.2452,1.7906,1.2924,0.6043,1.0597,1.0675,0.9952,0.8097,1.8082,1.0969,1.0211,0.9925,1.0967,1.0644,0.7088,0.9930,1.2234
10982,9.1,6.4857,5.6729,7.2907,7.4361,12.3610,9.9000,11.7061,14.4335,16.3195,12.6173,9.0955,4.2591,7.4462,7.5514,7.0591,5.7510,12.8987,7.7890,7.3138,7.0855,7.8622,7.5664,4.9959,6.9265,8.4662
10983,14.7,9.9848,8.4854,11.4135,12.7987,16.4781,21.1864,22.3359,24.7543,27.1100,23.7108,26.0536,17.8061,21.0719,21.7100,21.8157,23.4822,38.7781,14.3947,14.3043,23.8231,17.0384,15.2224,11.8386,13.0969,14.8929
10984,2.8,2.2562,1.9314,3.1723,3.8173,4.9437,7.0793,6.4981,5.9048,10.4882,7.8475,3.1863,4.0223,4.9907,6.8606,8.4670,8.3963,17.6047,6.0529,3.0813,5.6153,6.8843,5.6482,13.4047,13.1879,7.2544
10985,5.1,5.2665,10.4533,5.2655,6.4457,7.6835,14.3756,18.9056,9.4315,14.6882,10.0899,6.2264,6.8776,14.5928,21.6105,21.5157,12.9247,18.6587,13.5825,7.3387,8.4418,8.7678,7.4538,9.0025,11.5052,9.2106
10986,27.6,26.9655,28.9931,19.2625,19.9635,23.6403,29.3253,30.3436,24.2870,10.3219,42.3166,14.9431,16.5419,19.7836,21.4106,27.5332,17.9464,38.4251,11.6580,10.4868,22.6971,16.7831,16.1573,10.0625,11.1566,16.1471
10987,1.6,1.1602,1.0048,1.2816,1.3002,2.1465,1.7228,2.0301,2.4963,2.8064,2.1416,1.5559,0.7332,1.2902,1.3029,1.2148,0.9845,2.1883,1.3100,1.2146,1.1025,1.2166,1.1704,0.7740,1.0684,1.2950
10988,2.3,2.3414,3.1015,3.5844,5.2473,5.5793,8.8489,10.5710,8.9448,12.9960,10.2157,6.5280,6.0662,8.1436,17.2622,19.3671,18.9837,34.9655,20.9893,10.3430,13.0775,12.6294,12.3678,15.5950,23.7935,17.8335
10989,1.1,0.7996,0.7484,0.9945,1.1891,1.5607,2.4989,2.0223,1.7107,2.8317,2.0120,1.1683,1.1956,1.6812,1.9982,2.0682,2.1765,3.7067,1.2478,0.7890,1.3889,1.4603,0.9761,1.0454,1.3432,1.4338
10990,1.7,1.1701,1.0027,1.2626,1.2871,2.1433,1.7299,2.0345,2.4980,2.8260,2.2007,1.5864,0.7475,1.3019,1.3158,1.2298,0.9995,2.2381,1.3547,1.2606,1.1744,1.3018,1.2662,0.8404,1.1796,1.4490
10991,2.3,1.6850,1.3060,1.8984,2.3923,3.0484,5.6639,4.2522,3.5629,6.6013,4.0093,2.2555,2.3819,3.4022,4.4394,4.4776,4.8230,8.1971,2.7342,1.5086,2.8836,3.3296,2.1549,2.4769,3.3123,3.4556
10992,2.7,1.1177,1.1881,1.3049,1.3201,1.7631,2.5094,2.0552,2.5945,1.9416,1.8858,1.8547,2.0373,2.2709,1.9725,1.6649,1.7279,1.9431,1.5494,1.8034,1.5299,1.1916,0.9019,0.8837,0.8000,0.4135
10993,1.7,1.7092,1.8454,1.2170,1.2741,1.4846,1.8718,1.8927,1.5272,0.6418,2.8439,0.9792,1.0936,1.3211,1.4193,1.8561,1.2203,2.6705,0.7900,0.7198,1.5731,1.1483,1.1154,0.6862,0.7574,1.1111
10994,18.6,18.8023,20.3709,13.4417,14.3069,17.1069,20.8350,21.2785,17.1925,7.2634,32.1702,11.1614,12.6300,15.4091,16.8714,22.4580,14.7078,32.2587,9.5876,8.8116,20.0547,14.8073,14.6320,9.0709,10.1740,15.1867
10995,7.3,5.2072,4.5235,5.7909,5.9151,9.7980,7.8442,9.2016,11.2487,12.8902,10.1168,7.3514,3.4719,6.0754,6.1451,5.7440,4.6781,10.4378,6.2439,5.8362,5.5141,6.0967,5.8255,3.8511,5.3388,6.4757
10996,0.3,0.2254,0.2761,0.3319,0.3626,0.5052,0.6277,0.5835,0.5174,0.6865,0.6936,0.4315,0.4223,0.5691,0.5945,0.6802,0.7064,1.2246,0.4406,0.3492,0.4913,0.4355,0.3096,0.2822,0.3292,0.3733
10997,8.4,3.0959,2.7312,4.6889,3.1332,6.1750,12.0447,13.3592,10.9963,13.8965,6.0635,10.0410,14.2189,11.8154,19.5810,14.2174,13.4049,15.9343,10.7808,11.3264,11.6286,10.2364,9.1591,10.0690,8.9446,6.0605
10998,7.0,2.5670,2.2625,3.8244,2.4928,4.8947,9.7076,10.8335,8.7439,11.0637,5.1766,8.6518,12.2836,10.1379,16.7192,12.0767,11.3814,13.4095,9.0395,9.4460,9.5231,8.2663,7.3118,7.9770,7.0210,4.7150
10999,3.5,2.4759,2.1362,2.7158,2.7643,4.6033,3.6890,4.3554,5.3725,6.0399,4.6835,3.3946,1.5960,2.7908,2.8288,2.6520,2.1536,4.8500,2.9363,2.7730,2.4368,2.7196,2.6252,1.7428,2.4286,2.9530
11000,11.5,5.5055,5.1741,6.6863,6.0392,10.2686,10.7399,9.4718,10.3267,8.9796,7.2305,6.8089,7.8515,7.8371,10.6343,9.6638,9.6264,13.1934,8.5961,6.8106,6.5554,7.5731,5.8828,5.3381,6.0383,5.7687
11001,6.5,4.9557,3.9163,5.8193,7.5679,9.9252,18.9683,14.7470,12.7304,24.7477,13.7701,8.0882,8.9958,13.4350,18.8375,19.9840,22.8983,42.3900,15.0256,8.9297,14.8800,18.4282,12.5198,14.7990,21.1805,23.2904
11002,33.5,33.8841,37.3927,24.9836,26.7383,32.0956,41.2136,43.6291,35.8061,15.1656,63.8988,22.4707,25.6107,31.4689,35.1147,47.2439,31.3369,70.5495,21.3370,19.9482,43.0294,32.0125,31.3241,19.3627,21.5909,31.9723
11003,10.2,7.7923,6.2796,8.7406,11.1107,14.1810,26.2155,19.9827,16.6988,30.1310,19.1896,10.6600,11.3604,16.4052,21.6427,22.0587,23.5880,40.5561,13.5505,7.6624,15.0893,17.4620,11.4779,12.9579,17.2962,18.4179
11004,0.9,0.6066,0.5265,0.7101,0.8208,1.0806,1.3839,1.4631,1.6066,1.7247,1.5538,1.7008,1.1426,1.3418,1.3788,1.3871,1.4767,2.3924,0.8786,0.8687,1.3231,0.9534,0.8464,0.6595,0.7368,0.8187
11005,2.8,2.8009,3.0482,1.9828,2.0890,2.4423,3.1055,3.2351,2.5974,1.0807,4.6495,1.5990,1.7958,2.1770,2.3627,3.0892,2.0130,4.3604,1.2821,1.1712,2.4537,1.7948,1.7408,1.0703,1.1893,1.7483
11006,466.2,327.6919,282.6772,358.9294,360.1337,589.1282,465.2810,542.2099,655.6880,730.3551,555.1896,397.7092,185.0148,321.2902,323.2248,300.7784,243.9263,540.5594,323.4211,299.2507,264.5987,291.5829,280.8126,185.3733,257.1595,313.3141
11007,52.4,32.6362,28.3995,37.6937,40.6107,55.0346,68.0173,70.1534,77.6941,80.6583,74.5780,79.9200,58.1736,66.5560,71.7574,70.8546,75.1254,119.7215,49.3723,46.5949,70.9218,55.5889,48.0252,38.8034,43.5540,47.3929
11008,2.7,2.1927,1.8927,3.1265,3.8084,4.9361,7.1477,6.5030,5.8118,10.2451,7.4032,3.0350,3.8545,4.7989,6.6052,8.1968,8.1073,17.0134,5.8530,2.9773,5.4563,6.7347,5.5563,13.2035,13.0042,7.2264
11009,2.8,1.1615,1.2344,1.3556,1.3715,1.8317,2.6065,2.1349,2.6948,2.0165,1.9764,1.9439,2.1352,2.3801,2.0669,1.7443,1.8099,2.0349,1.6224,1.8882,1.6256,1.2659,0.9583,0.9389,0.8499,0.4393
11010,1.0,0.7644,0.5987,0.8726,1.0771,1.3686,2.4957,1.8955,1.5900,2.9414,1.7942,0.9707,1.0408,1.4815,1.9307,1.9924,2.1177,3.6914,1.2310,0.6713,1.2911,1.5044,0.9975,1.2977,1.6165,1.5494
11011,6.8,4.9524,6.1871,7.5984,8.6862,12.5068,16.0846,15.3461,13.8349,18.7431,18.6649,11.7232,11.5441,15.6336,16.7504,19.6536,20.7438,36.7025,13.6110,11.1538,16.6183,15.1565,11.1859,10.5695,12.8810,14.9104
11012,1.5,1.1841,1.0143,1.6511,1.9571,2.4982,3.5775,3.1975,2.8871,5.1057,3.8554,1.5271,1.8972,2.2957,3.0686,3.6965,3.5225,7.1114,2.3692,1.1761,2.2888,2.7428,2.2389,5.3141,5.1579,2.8368
11013,5.6,5.7392,6.3791,4.2703,4.5927,5.4846,7.0246,7.3955,6.0921,2.5629,11.0262,3.8862,4.4399,5.4354,5.9805,8.0409,5.2693,11.6147,3.4608,3.1993,6.8698,5.1009,5.0283,3.1143,3.4924,5.2402
11014,0.5,0.3692,0.4499,0.5372,0.5932,0.8284,1.0341,0.9699,0.8561,1.1315,1.0777,0.6576,0.6407,0.8492,0.8789,0.9993,1.0210,1.7536,0.6215,0.4849,0.6921,0.6141,0.4433,0.4117,0.4796,0.5392
11015,1.2,0.8152,0.7077,0.9060,0.9343,1.5818,1.2846,1.5458,1.9284,2.2157,1.7634,1.2867,0.6087,1.0748,1.0512,1.0161,0.8308,1.8540,1.1143,1.0363,0.9346,1.0352,0.9876,0.6506,0.9031,1.0919
11016,13.5,10.0979,7.8839,11.5707,14.5512,18.5946,34.6630,26.3472,22.0881,40.8840,26.8396,15.2239,16.2449,23.4177,31.0908,31.3689,33.5024,57.3030,19.3019,10.7052,21.5176,25.1934,16.2367,18.5932,25.0054,26.3759
11017,1.2,0.8641,0.7470,0.9597,0.9683,1.5977,1.2584,1.4701,1.7765,1.9820,1.5125,1.0793,0.4996,0.8878,0.9001,0.8309,0.6783,1.5234,0.9048,0.8371,0.7722,0.8375,0.8013,0.5256,0.7276,0.8751
11018,3.0,2.2701,1.7618,2.5630,3.2362,4.1663,7.7791,5.9682,4.9805,9.4001,5.8363,3.2656,3.4877,5.0567,6.6535,6.6729,7.2441,12.4250,4.1211,2.2805,4.1939,4.8851,3.1699,3.6437,4.8509,5.1338
11019,2.3,1.7338,1.3528,1.9584,2.4510,3.1152,5.7786,4.3653,3.6305,6.7419,4.0097,2.2528,2.3767,3.4129,4.4558,4.4639,4.8217,8.1939,2.7121,1.4992,2.8928,3.3569,2.1740,2.4874,3.3071,3.4748
11020,1.9,1.8977,2.0829,1.3759,1.4323,1.6638,2.0807,2.1570,1.6624,0.6891,2.9296,1.0116,1.1218,1.3451,1.4467,1.8949,1.2125,2.6170,0.7662,0.6926,1.5183,1.1000,1.0688,0.6579,0.7284,1.0811
11021,4.9,2.0801,2.2267,2.5027,2.4962,3.4554,4.8017,3.9858,5.0437,3.8800,3.6359,3.5705,3.9576,4.3922,4.0942,3.5241,3.6860,4.3313,3.3961,3.8242,3.2563,2.7081,2.0483,1.9901,1.8759,1.1249
11022,10.2,4.9398,4.6100,5.9995,5.3564,9.0975,9.6832,8.9006,10.1270,8.7049,6.7037,6.2078,7.0485,6.9462,9.3047,8.3499,8.2721,11.3397,7.3240,5.7748,5.5886,6.5003,5.0605,4.6156,5.2485,5.0037
11023,1.4,1.0784,0.8534,1.2719,1.5800,2.0143,3.5723,2.7517,2.2968,4.2406,2.6377,1.4078,1.5177,2.1349,2.7949,2.8868,3.0687,5.3677,1.7856,0.9649,1.8782,2.2126,1.4998,2.0986,2.5612,2.3565
11024,1.7,1.1994,1.0248,1.2837,1.2832,2.1067,1.6728,1.9589,2.4271,2.7250,2.0772,1.4743,0.6795,1.1778,1.1824,1.1028,0.8921,1.9759,1.1791,1.0871,1.0667,1.1846,1.1481,0.7574,1.0582,1.2813
11025,5.3,2.5854,2.4409,3.1732,2.8784,4.9496,5.2621,4.8929,5.5676,4.8312,3.8004,3.5622,4.0781,4.0485,5.5063,4.9471,4.9560,6.7483,4.4101,3.4773,3.3132,3.8466,2.9935,2.7393,3.1132,2.9900
11026,0.2,0.1365,0.1126,0.1801,0.2115,0.2682,0.3784,0.3385,0.3018,0.5251,0.4034,0.1601,0.1980,0.2426,0.3200,0.3886,0.3742,0.7623,0.2575,0.1264,0.2396,0.2835,0.2286,0.5355,0.5100,0.2782
11027,2.7,2.2172,1.9300,3.2212,3.9286,5.1286,7.4395,6.8149,6.2236,11.0892,8.3403,3.4001,4.2830,5.3078,7.2852,8.9731,8.7861,18.3501,6.2768,3.1674,6.1950,7.5597,6.1740,14.6480,14.3282,7.9372
11028,2.2,1.5320,1.3192,1.6696,1.6915,2.7987,2.2212,2.6021,3.1673,3.5670,2.6574,1.9176,0.8962,1.5714,1.5825,1.4753,1.1999,2.6801,1.6259,1.5135,1.4437,1.5948,1.5479,1.0307,1.4440,1.7793
11029,12.2,5.1204,5.5580,6.2117,6.4589,8.7950,12.6665,10.4002,13.2565,10.0771,10.0973,10.1448,11.3007,12.6640,11.3041,9.7272,10.3630,11.9744,9.7699,11.6318,10.4780,8.3736,6.4693,6.4062,5.9283,3.0940
11030,6.4,3.2187,3.0304,3.7373,3.3385,5.5787,6.0081,5.5252,6.1963,5.2526,4.5378,3.9524,4.4917,4.4726,5.9310,5.4077,5.2659,7.4166,4.7057,3.7466,3.8067,4.2902,3.3814,3.0189,3.4408,3.3343
11031,0.6,0.4663,0.3625,0.5268,0.6640,0.8451,1.5680,1.1667,0.9671,1.7898,1.0670,0.5997,0.6338,0.9085,1.1706,1.1642,1.2531,2.1143,0.6918,0.3818,0.7639,0.8719,0.5588,0.6406,0.8416,0.8756
11032,1.3,0.9551,0.7519,1.0931,1.3861,1.7654,3.2859,2.5046,2.1083,3.9254,2.2869,1.2991,1.3888,2.0156,2.7046,2.7290,2.9489,5.0495,1.6877,0.9474,1.7480,2.0420,1.3153,1.4967,1.9991,2.1163
11033,3.3,2.3054,2.0080,2.5304,2.5730,4.2848,3.4388,4.0534,4.9930,5.6403,4.3512,3.1718,1.5048,2.6412,2.6890,2.5307,2.0854,4.7103,2.8622,2.6866,2.4897,2.7898,2.6745,1.7886,2.4734,3.0031
11034,1.2,1.7536,1.1377,1.1453,1.5244,2.0631,3.8833,3.1009,1.8273,5.8277,1.7973,1.2356,1.3489,2.0536,4.0127,4.3221,1.6489,2.3353,2.9381,1.2922,1.1566,1.5641,1.4127,1.7807,2.5206,1.0390
11035,3.4,1.6819,1.5871,2.0864,1.8924,3.2636,3.5058,3.2524,3.7528,3.2967,2.5651,2.4310,2.8227,2.7999,3.8440,3.5047,3.5347,4.9296,3.2479,2.6127,2.3838,2.7912,2.1846,2.0069,2.2945,2.2030
11036,51.5,21.3435,22.9014,25.4082,25.5255,34.0010,48.3410,39.1808,49.4797,37.0186,35.9500,35.3413,38.7494,43.3981,38.5014,33.0038,34.7228,39.6848,32.1022,37.8020,31.5927,24.7484,18.6200,18.2322,16.5837,8.5649
