uniqid_huc10,malat_high1992_huc10,malat_high1997_huc10,malat_high2002_huc10,malat_high2007_huc10,malat_high2012_huc10,malat_low1992_huc10,malat_low1997_huc10,malat_low2002_huc10,malat_low2007_huc10,malat_low2012_huc10
267,0.0850,0.0496,0.0215,0.0130,0.0031,0.0846,0.0012,0.0030,0.0003,0.0027
268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
271,0.4494,2.6068,0.6079,0.0963,0.0015,0.0000,0.0025,0.5774,0.0000,0.0015
272,0.0000,0.0001,0.0003,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
275,3.5688,3.7872,3.1068,0.8129,0.0935,3.5688,3.7872,3.1068,0.8129,0.0935
276,0.0004,0.0008,0.0011,0.0004,0.0000,0.0004,0.0008,0.0011,0.0004,0.0000
277,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
278,0.1817,1.8365,0.0613,0.0175,0.1483,0.0000,0.0000,0.0000,0.0000,0.0000
279,0.0066,0.0258,0.0223,0.0087,0.0026,0.0066,0.0258,0.0223,0.0087,0.0026
280,0.0530,0.6996,0.0402,0.0453,0.2521,0.0000,0.0000,0.0000,0.0000,0.0000
281,0.0035,0.1081,0.0002,0.0012,0.0007,0.0000,0.0000,0.0000,0.0000,0.0007
282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
283,0.4669,0.2999,0.2488,0.1517,0.0095,0.0029,0.0168,0.2488,0.0000,0.0000
284,0.2778,3.1994,0.4525,0.6110,0.2880,0.0127,0.0209,0.0000,0.0000,0.1991
285,0.1826,0.0459,0.0077,0.0008,0.0000,0.0028,0.0018,0.0000,0.0000,0.0000
286,0.0014,0.0017,0.0000,0.0000,0.0000,0.0014,0.0017,0.0000,0.0000,0.0000
287,1.7853,1.1497,0.9891,0.6124,0.0393,0.0116,0.0665,0.9891,0.0000,0.0000
288,0.0065,0.0087,0.0013,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
289,0.4596,4.3221,0.5422,0.3477,0.2272,0.0503,0.0881,0.0004,0.0000,0.0000
290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
291,1.3664,3.9174,3.6546,8.4304,6.1316,1.3664,3.9174,3.6546,8.4304,6.1316
292,0.0023,0.0019,0.0022,0.0007,0.0001,0.0000,0.0000,0.0022,0.0000,0.0000
293,0.1348,0.0998,0.0728,0.0450,0.0022,0.0016,0.0225,0.0728,0.0000,0.0000
294,0.7634,0.2186,0.0245,0.0785,0.0053,0.0284,0.1697,0.0010,0.0024,0.0053
295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
296,0.0178,0.0502,0.0585,0.0534,0.0017,0.0029,0.0008,0.0313,0.0534,0.0000
297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
298,0.0240,0.0297,0.0703,0.0267,0.0005,0.0198,0.0282,0.0674,0.0266,0.0005
299,1.0791,7.4044,0.5363,0.1562,0.0221,0.0011,7.1942,0.0191,0.1543,0.0122
300,0.0227,0.2954,0.0714,0.0425,0.0036,0.0029,0.0785,0.0002,0.0000,0.0036
301,0.0028,0.0014,0.0028,0.0058,0.0040,0.0009,0.0012,0.0007,0.0000,0.0005
302,0.0000,0.0000,0.0015,0.0002,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000
303,2.6405,2.8040,1.4617,0.5100,0.4792,2.6405,2.8040,1.4617,0.5100,0.4792
304,1.0420,2.1948,2.5434,3.4005,3.0506,1.0420,2.1948,2.5434,3.4005,3.0506
305,6.5259,6.9279,5.4656,1.4748,0.3040,6.5259,6.9278,5.4656,1.4748,0.3040
306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
307,0.4065,0.3211,0.0382,0.0062,0.0121,0.0019,0.0051,0.0002,0.0000,0.0020
308,0.7666,1.0500,0.0705,0.0218,0.0146,0.0004,0.0017,0.0013,0.0000,0.0146
309,0.4217,5.2013,1.0588,0.0989,0.0019,0.0874,1.6544,0.8005,0.0000,0.0019
310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
311,0.0524,0.7129,0.4072,0.2574,0.0214,0.0022,0.4261,0.0022,0.0000,0.0214
312,0.0027,1.5335,0.0151,0.9449,0.0000,0.0021,0.0841,0.0000,0.9449,0.0000
313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
314,0.0027,0.0025,0.0047,0.0020,0.0001,0.0019,0.0023,0.0046,0.0020,0.0001
315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
316,0.0013,0.0012,0.0012,0.0003,0.0000,0.0012,0.0000,0.0009,0.0000,0.0000
317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
318,0.0371,0.1400,0.2493,0.1016,0.0021,0.0184,0.0862,0.2271,0.1016,0.0010
319,0.0706,0.0351,0.0330,0.0084,0.0002,0.0230,0.0331,0.0326,0.0083,0.0002
320,0.0019,0.0181,0.0005,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
321,0.0000,0.0000,0.0002,0.0001,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000
322,0.4743,5.8873,0.8773,0.7040,0.2999,0.0577,0.0780,0.0000,0.0000,0.0000
323,0.0011,0.0037,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0001
324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
325,0.1075,0.2305,0.0117,0.0045,0.0000,0.0000,0.0003,0.0004,0.0000,0.0000
326,0.0596,0.1279,0.0874,0.2677,0.0146,0.0214,0.0391,0.0802,0.0000,0.0118
327,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
328,0.0492,0.1361,0.1032,0.3138,0.0299,0.0192,0.0473,0.0966,0.0000,0.0298
329,0.0361,0.0659,0.0892,0.0922,0.0379,0.0361,0.0659,0.0892,0.0922,0.0379
330,0.1739,0.0866,0.0823,0.0209,0.0005,0.0566,0.0817,0.0815,0.0207,0.0005
331,0.0318,0.0270,0.0485,0.0278,0.0176,0.0137,0.0140,0.0377,0.0000,0.0173
332,0.8055,0.8547,0.7543,0.1974,0.0227,0.8055,0.8547,0.7543,0.1974,0.0227
333,0.0479,0.5365,0.0324,0.0452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
334,0.0022,0.1007,0.0031,0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
335,0.0046,0.0054,0.0129,0.0049,0.0001,0.0038,0.0049,0.0123,0.0048,0.0001
336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
337,0.0918,1.2414,0.7024,0.3316,0.0128,0.0028,0.6116,0.0057,0.0000,0.0128
338,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
340,0.2961,0.3729,0.0351,0.0063,0.0030,0.0016,0.3259,0.0055,0.0053,0.0014
341,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
342,0.0748,0.0530,0.0202,0.0071,0.0022,0.0133,0.0486,0.0180,0.0065,0.0022
343,0.3378,0.2356,0.0394,0.2466,0.1020,0.0381,0.0850,0.0159,0.2203,0.0482
344,0.0051,7.6542,0.0086,5.0295,0.0000,0.0051,0.0643,0.0000,5.0295,0.0000
345,0.0525,0.0470,0.0170,2.2842,0.0204,0.0008,0.0026,0.0162,2.2834,0.0028
346,0.1227,0.0752,0.0403,0.0265,0.0000,0.1120,0.0038,0.0062,0.0010,0.0000
347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
348,0.0011,0.0006,0.0026,0.0032,0.0025,0.0011,0.0006,0.0026,0.0032,0.0025
349,0.7090,0.3461,0.2563,0.5340,0.0148,0.0174,0.1149,0.2201,0.0579,0.0131
350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
351,0.1479,1.4338,2.2153,0.7080,0.0152,0.1114,1.4187,2.2010,0.6940,0.0138
352,0.1819,0.1862,0.1696,0.2231,0.1078,0.1819,0.1862,0.1696,0.2231,0.1078
353,0.2266,0.1456,0.1130,0.0683,0.0042,0.0014,0.0082,0.1130,0.0000,0.0000
354,0.0014,0.0033,0.0074,0.0026,0.0001,0.0008,0.0032,0.0070,0.0024,0.0001
355,1.3190,0.5692,0.0894,0.0138,0.0079,0.0086,0.0268,0.0000,0.0000,0.0079
356,0.0006,0.0005,0.0009,0.0004,0.0000,0.0004,0.0004,0.0009,0.0004,0.0000
357,0.0065,0.0086,0.0056,0.0050,0.0015,0.0024,0.0020,0.0036,0.0003,0.0009
358,0.2763,0.1849,0.0259,0.1173,0.0601,0.0010,0.0050,0.0105,0.1073,0.0000
359,0.2110,0.1456,0.0959,0.1237,0.2112,0.2110,0.1456,0.0959,0.1237,0.2112
360,0.2201,1.3546,1.1840,0.7009,0.1581,0.0000,0.0000,0.0000,0.0000,0.0000
361,0.0226,0.0436,0.0756,0.0251,0.0093,0.0221,0.0434,0.0754,0.0248,0.0093
362,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
363,0.0021,0.0017,0.0009,0.0051,0.0044,0.0000,0.0001,0.0003,0.0048,0.0000
364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
366,0.8023,0.4924,0.4952,0.1865,0.0026,0.0076,0.0630,0.0002,0.0000,0.0026
367,0.0008,0.0113,0.0070,0.0028,0.0001,0.0005,0.0003,0.0003,0.0005,0.0000
368,2.0161,1.1698,0.6011,0.7573,0.6487,2.0161,1.1698,0.6011,0.7573,0.6487
369,0.1762,0.4211,0.0332,1.3476,0.0931,0.0282,0.1048,0.0105,1.3250,0.0830
370,0.6430,7.7547,0.9242,0.6516,0.3014,0.0433,0.0711,0.0000,0.0000,0.0000
371,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
372,0.2761,0.2284,0.1119,0.1753,0.1133,0.0643,0.2034,0.0498,0.0207,0.0601
373,0.0041,0.0408,0.0037,0.0063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
374,0.0525,0.0323,0.0189,0.0128,0.0004,0.0487,0.0010,0.0023,0.0003,0.0002
375,0.1358,1.3775,0.2792,0.6736,0.3234,0.0000,0.0000,0.0001,0.0001,0.3234
376,0.0808,0.0598,0.0320,0.0198,0.0006,0.0010,0.0135,0.0320,0.0000,0.0000
377,0.4057,5.3015,0.7929,0.7126,0.3357,0.0617,0.0596,0.1504,0.0000,0.0024
378,0.0012,0.0011,0.0017,0.0008,0.0000,0.0008,0.0010,0.0017,0.0008,0.0000
379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
380,0.1503,1.5784,0.2231,0.7577,0.2616,0.0000,0.0000,0.0003,0.0002,0.2616
381,2.3749,0.7951,0.1085,0.0148,0.0004,0.0083,0.0154,0.0000,0.0000,0.0004
382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
383,0.0319,0.2790,0.0053,0.0170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
385,0.0580,0.0469,0.0312,0.0192,0.0015,0.0007,0.0096,0.0273,0.0000,0.0000
386,0.0097,0.0846,0.0798,0.0470,0.0000,0.0003,0.0628,0.0000,0.0000,0.0000
387,3.7725,8.5773,0.8669,0.1720,0.0483,0.0299,8.0236,0.5909,0.0012,0.0074
388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
389,0.1037,0.0748,0.0917,0.0322,0.0000,0.0000,0.0000,0.0917,0.0000,0.0000
390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
391,0.6518,0.3920,0.3048,0.0635,0.0000,0.0056,0.0115,0.0000,0.0000,0.0000
392,0.0001,0.0001,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000,0.0000,0.0000
393,0.0176,0.1841,0.0545,0.0307,0.0005,0.0011,0.0470,0.0000,0.0000,0.0005
394,0.0020,0.0019,0.0013,0.0008,0.0001,0.0000,0.0003,0.0013,0.0000,0.0000
395,0.1561,0.1365,0.0120,0.0175,0.0272,0.1051,0.0359,0.0032,0.0000,0.0272
396,0.1404,0.1491,0.0894,0.0287,0.0197,0.1404,0.1491,0.0894,0.0287,0.0197
397,0.0019,0.0146,0.0005,0.0002,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000
398,0.0417,0.0465,0.0844,0.0459,0.0015,0.0083,0.0363,0.0782,0.0262,0.0011
399,0.0000,0.0008,0.0001,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
400,0.0018,0.0050,0.0084,0.0194,0.0139,0.0018,0.0050,0.0084,0.0194,0.0139
401,0.0322,0.0681,0.0092,0.0095,0.0013,0.0044,0.0653,0.0014,0.0001,0.0013
402,0.0097,0.5771,0.0160,0.0518,0.0001,0.0000,0.0024,0.0001,0.0000,0.0001
403,0.1389,0.2770,0.0146,0.0058,0.0049,0.0000,0.0002,0.0004,0.0000,0.0049
404,0.0155,0.2332,0.1108,0.0527,0.0006,0.0113,0.0071,0.0004,0.0000,0.0006
405,0.0039,0.0426,0.0377,0.0321,0.0016,0.0007,0.0334,0.0042,0.0000,0.0016
406,0.0312,1.8599,0.0245,0.3128,0.0000,0.0308,0.1578,0.0000,0.3128,0.0000
407,0.0001,0.0003,0.0011,0.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
408,0.2770,1.3859,0.0099,3.7563,0.5735,0.0783,1.1538,0.0092,3.7563,0.0007
409,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
410,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
411,1.6793,1.4528,0.1147,0.6111,0.1398,0.0233,0.0000,0.0000,0.4541,0.0086
412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
414,0.1000,1.3533,0.0034,0.0520,0.2820,0.0918,1.3519,0.0034,0.0520,0.0000
415,0.0021,0.0020,0.0020,0.0005,0.0001,0.0019,0.0000,0.0014,0.0000,0.0001
416,0.1976,0.7042,0.0779,0.1731,0.1380,0.0076,0.0500,0.0042,0.1011,0.0109
417,0.0246,0.2527,0.0159,0.0052,0.1184,0.0000,0.0003,0.0000,0.0000,0.0000
418,0.9328,5.6062,1.1837,0.1343,0.0060,0.0008,0.1947,1.1481,0.0000,0.0059
419,0.1560,0.3812,0.0288,0.0063,0.0754,0.0008,0.0023,0.0000,0.0000,0.0008
420,0.1832,1.3630,0.3762,0.7055,0.4282,0.0000,0.0000,0.0008,0.0069,0.4250
421,0.0270,0.1095,0.0212,0.0552,0.0006,0.0066,0.0441,0.0001,0.0448,0.0001
422,0.0110,0.0082,0.0026,0.3649,0.0029,0.0001,0.0002,0.0026,0.3649,0.0000
423,0.0034,0.0021,0.0008,0.0005,0.0001,0.0032,0.0000,0.0001,0.0000,0.0001
424,0.0002,0.0040,0.0001,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
425,0.0000,0.0000,0.0025,0.0008,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000
426,0.1884,0.0658,0.0188,0.0076,0.0000,0.0011,0.0024,0.0000,0.0000,0.0000
427,0.5921,0.3346,0.2677,0.0647,0.0000,0.0051,0.0122,0.0000,0.0000,0.0000
428,0.0000,0.0004,0.0013,0.0004,0.0001,0.0000,0.0000,0.0000,0.0004,0.0000
429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
430,0.0008,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
431,0.0869,0.0236,0.0036,0.0003,0.0003,0.0003,0.0010,0.0000,0.0000,0.0003
432,0.2111,0.1860,0.2124,0.0822,0.0095,0.0034,0.1295,0.0000,0.0000,0.0095
433,0.0127,0.0200,0.0087,0.0173,0.0070,0.0127,0.0200,0.0087,0.0173,0.0070
434,0.0201,0.2550,0.1608,0.2790,0.0031,0.0000,0.0001,0.0013,0.0000,0.0031
435,0.0014,0.0049,0.0000,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000
436,0.1924,0.0741,0.0056,0.0003,0.0020,0.0014,0.0037,0.0000,0.0000,0.0020
437,0.8929,1.5113,0.2991,0.3531,1.1477,0.8929,1.5113,0.2991,0.3531,1.1477
438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
439,0.2152,0.3574,0.0318,0.0076,0.0033,0.0000,0.3461,0.0003,0.0072,0.0000
440,0.0081,0.0801,0.0033,0.0108,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
441,0.0088,0.1241,0.0047,0.0072,0.0007,0.0001,0.0016,0.0005,0.0000,0.0007
442,0.0035,0.0025,0.0020,0.0007,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
443,0.0902,0.3149,0.6723,0.1221,0.0702,0.0128,0.0033,0.1892,0.1156,0.0674
444,0.0002,0.0036,0.0003,0.0181,0.0005,0.0000,0.0026,0.0000,0.0181,0.0000
445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
446,0.4693,0.2723,0.1456,0.1834,0.1630,0.4693,0.2723,0.1456,0.1834,0.1630
447,0.0598,1.0833,0.0967,0.0083,0.0000,0.0451,0.6700,0.0015,0.0000,0.0000
448,0.0006,0.0003,0.0008,0.0004,0.0000,0.0002,0.0002,0.0007,0.0003,0.0000
449,0.0001,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
451,0.0006,0.0006,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000
452,0.0941,0.0710,0.0432,0.0291,0.0010,0.0010,0.0142,0.0432,0.0000,0.0000
453,0.0002,0.0003,0.0002,0.0001,0.0000,0.0002,0.0000,0.0001,0.0000,0.0000
454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
456,0.1749,0.1009,0.0925,0.0648,0.0028,0.1575,0.0058,0.0001,0.0000,0.0008
457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
458,0.1987,0.8140,0.0207,0.0835,0.1876,0.1345,0.7720,0.0163,0.0797,0.1868
459,0.0011,0.0016,0.0035,0.0021,0.0002,0.0011,0.0000,0.0028,0.0000,0.0002
460,0.1251,0.0726,0.0389,0.0490,0.0421,0.1251,0.0726,0.0389,0.0490,0.0421
461,0.4781,0.3079,0.4267,0.2642,0.0158,0.0031,0.0178,0.4267,0.0000,0.0000
462,0.0040,0.0023,0.0000,0.0000,0.0010,0.0016,0.0019,0.0000,0.0000,0.0000
463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
464,0.0061,0.1964,0.0232,0.0290,0.0023,0.0004,0.1806,0.0000,0.0178,0.0000
465,0.0822,2.6760,0.2558,0.2540,0.0038,0.0778,0.0501,0.0005,0.0000,0.0038
466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
468,0.3625,0.3786,0.0214,0.0187,0.1089,0.0888,0.1557,0.0019,0.0000,0.1089
469,0.0021,0.0076,0.0190,0.0060,0.0001,0.0007,0.0065,0.0183,0.0053,0.0001
470,0.0015,0.0024,0.0082,0.0162,0.0064,0.0015,0.0024,0.0082,0.0162,0.0064
471,0.0023,0.0040,0.0075,0.0027,0.0001,0.0016,0.0032,0.0067,0.0022,0.0001
472,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
473,0.0016,0.0879,0.0051,0.0075,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
474,0.4467,2.2410,0.2258,0.0654,0.0096,0.0023,1.9158,0.0135,0.0579,0.0001
475,0.0123,0.2123,0.0225,1.0395,0.0212,0.0000,0.1438,0.0010,1.0395,0.0015
476,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000,0.0000,0.0000,0.0000,0.0033
477,0.0114,0.0047,0.0463,0.0021,0.0201,0.0023,0.0023,0.0451,0.0000,0.0187
478,0.0513,0.0924,0.1019,0.1487,0.0173,0.0210,0.0478,0.0543,0.0000,0.0108
479,0.3125,0.6631,0.0656,0.0757,0.1876,0.0246,0.3148,0.0068,0.0149,0.0124
480,0.2321,0.2270,0.0217,0.0831,0.0639,0.0622,0.1089,0.0121,0.0761,0.0158
481,1.3447,2.9567,0.2454,0.0575,0.0079,0.0014,2.8110,0.0215,0.0565,0.0066
482,0.0576,0.4001,0.0456,0.2184,0.0836,0.0000,0.0000,0.0000,0.0000,0.0835
483,0.0001,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000
484,0.0068,0.0598,0.0036,0.0012,0.0135,0.0000,0.0001,0.0000,0.0000,0.0000
485,0.1323,0.0731,0.2560,0.1227,0.0016,0.0344,0.0445,0.2257,0.0856,0.0016
486,2.5591,2.7157,2.2236,0.5818,0.0548,2.5591,2.7157,2.2236,0.5818,0.0548
487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
488,0.0597,0.8416,0.0253,0.0254,0.1452,0.0000,0.0000,0.0000,0.0000,0.0000
489,0.0952,0.0933,0.0834,0.1096,0.0650,0.0952,0.0933,0.0834,0.1096,0.0650
490,0.2563,0.4988,1.0260,0.3607,0.0166,0.1731,0.4297,0.9485,0.3238,0.0096
491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
492,0.0008,0.0005,0.0002,0.0001,0.0000,0.0008,0.0000,0.0000,0.0000,0.0000
493,0.0005,0.0005,0.0004,0.0005,0.0001,0.0005,0.0005,0.0004,0.0005,0.0001
494,0.2697,1.0508,0.0906,0.0440,0.0058,0.0156,1.0144,0.0064,0.0181,0.0057
495,0.0422,0.0313,0.0185,0.0114,0.0002,0.0005,0.0070,0.0185,0.0000,0.0000
496,0.0036,0.0027,0.0007,0.0003,0.0000,0.0035,0.0000,0.0002,0.0000,0.0000
497,0.1401,0.1487,0.1220,0.0319,0.0037,0.1401,0.1487,0.1220,0.0319,0.0037
498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
499,0.0315,0.3483,0.0188,0.0342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
501,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001
502,0.0020,0.0762,0.0011,0.0002,0.0000,0.0018,0.0000,0.0000,0.0002,0.0000
503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
504,0.3213,0.7708,1.5096,0.5273,0.0186,0.1788,0.7456,1.4109,0.4847,0.0108
505,0.2529,1.1357,0.2286,0.0758,0.0190,0.0130,0.0916,0.0404,0.0005,0.0004
506,0.0005,0.0005,0.0005,0.0001,0.0000,0.0005,0.0000,0.0004,0.0000,0.0000
507,1.3762,1.3031,0.1743,0.0342,0.0730,0.0027,0.0060,0.0012,0.0000,0.0730
508,0.0609,0.0173,0.0044,0.0021,0.0001,0.0000,0.0088,0.0000,0.0001,0.0000
509,0.0003,0.0003,0.0009,0.0006,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000
510,0.0246,1.1309,0.0315,0.0524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
512,0.0351,0.2582,0.0082,0.0158,0.2067,0.0000,0.0000,0.0000,0.0000,0.0000
513,0.0006,0.0204,0.0039,0.0038,0.0001,0.0006,0.0004,0.0000,0.0000,0.0001
514,0.0036,0.0016,0.0022,0.0059,0.0002,0.0001,0.0004,0.0018,0.0004,0.0001
515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
517,0.0629,0.0405,0.0272,0.0168,0.0010,0.0004,0.0023,0.0272,0.0000,0.0000
518,0.0030,0.0031,0.0024,0.0032,0.0014,0.0030,0.0031,0.0024,0.0032,0.0014
519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
520,0.2343,0.1295,0.3531,0.1692,0.0021,0.0609,0.0787,0.3113,0.1180,0.0021
521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
522,0.1763,4.2288,0.2683,0.0914,0.0167,0.0004,4.1514,0.0075,0.0887,0.0002
523,0.0180,0.1883,0.2914,0.0928,0.0019,0.0139,0.1864,0.2901,0.0912,0.0018
524,0.0603,1.2302,0.7452,0.4468,0.0185,0.0025,0.7238,0.0005,0.0000,0.0185
525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
526,0.0634,0.0520,0.0702,0.0431,0.0571,0.0036,0.0178,0.0486,0.0018,0.0012
527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
528,0.3500,0.1934,0.4704,0.2254,0.0026,0.0910,0.1176,0.4147,0.1572,0.0026
529,1.1272,0.6608,0.5207,0.1165,0.0000,0.0097,0.0214,0.0000,0.0000,0.0000
530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
